arm,block,seed,stage,iteration,evaluations,bestCost,populationSpread,sigma,conditionNumber,distributionExtent,restart
ext-w2,2,120002,2,59564,3812059,604.74160512288415,,0.16775837407860522,29.388033002607479,0.18064733614858947,32
ext-w2,2,120002,2,59960,3837403,604.74160512288415,,0.019508553703675824,1349799.0576997309,0.0011075707525454457,32
ext-w2,2,120002,2,60356,3862747,604.74160512288415,,0.1859901164878339,4.6769480164595665,0.20430811890027034,34
ext-w2,2,120002,2,60752,3888091,604.74160512288415,,0.1117137052192847,75.790709283522986,0.10683108822816849,35
ext-w2,2,120002,2,61148,3913435,604.74160512288415,,0.036845403944709421,66401.690520286065,0.02898188965666422,36
ext-w2,2,120002,2,61544,3938779,604.74160512288415,,0.002723071011517841,8646817.5692750867,0.0039350961588229772,37
ext-w2,2,120002,2,61940,3964123,604.74160512288415,,0.0015103662965767178,546313.02884747053,0.00035602923262184377,38
ext-w2,2,120002,2,62336,3989467,604.74160512288415,,0.11996475067707683,3873.2035268899749,0.1396397098974119,40
ext-w2,2,120002,2,62732,4014811,604.74160512288415,,0.046460302650125365,10698.949670960497,0.039029434380014175,41
ext-w2,2,120002,2,63128,4040155,604.74160512288415,,0.0031730441358289695,705120.71332742297,0.0016043619965952958,42
ext-w2,2,120002,2,63524,4065499,604.74160512288415,,0.010849725672853295,1353962.9085354952,0.0021980176823950693,43
ext-w2,2,120002,2,63920,4090843,604.74160512288415,,0.001402538839715775,1484415.9944614333,0.00033282213082383536,44
ext-w2,2,120002,2,64316,4116187,604.74160512288415,,0.14355807231049109,13.07769156560569,0.17561296725187786,46
ext-w2,2,120002,2,64712,4141531,604.71470260620117,,0.096508149282229019,1100.666536973232,0.10964747854910982,47
ext-w2,2,120002,2,65108,4166875,604.71470260620117,,0.12073165252507527,791.2150107422475,0.11067894253782198,48
ext-w2,2,120002,2,65504,4192219,604.71470260620117,,0.0059547730641887073,50390.406951426216,0.0036267977227614646,49
ext-w2,2,120002,2,65900,4217563,604.71470260620117,,0.01156313695623242,878542.00624451984,0.010819903127147739,50
ext-w2,2,120002,2,66296,4242907,604.71470260620117,,0.0061299486197428895,133667.92266981714,0.001615347425925376,51
ext-w2,2,120002,2,66692,4268251,604.71470260620117,,0.0023104719903685768,15464923.790867986,0.0014442006660093779,52
ext-w2,2,120002,2,67088,4293595,604.71470260620117,,0.11826189506533531,262.9018074869374,0.13265230526823876,54
ext-w2,2,120002,2,67484,4318939,604.71470260620117,,0.10002259349771069,177.8222876385498,0.12981377862861992,55
ext-w2,2,120002,2,67880,4344283,604.71470260620117,,0.071603294340644205,3303.5871749689154,0.055227267635404143,56
ext-w2,2,120002,2,68276,4369627,604.71470260620117,,0.042113357628048617,61880.80665278712,0.020171182845709193,57
ext-w2,2,120002,2,68672,4394971,604.71470260620117,,0.023791423203132208,420685.57582406938,0.0064519687147737044,58
ext-w2,2,120002,2,69068,4420315,604.71470260620117,,0.0031231336729395259,1134259.3000398853,0.0030997851119073509,59
ext-w2,2,120002,2,69464,4445659,604.71470260620117,,0.0022193165183809239,11106425.590395285,0.0011633790425083731,60
ext-w2,2,120002,2,69860,4471003,604.71470260620117,,0.24925726116401117,2.8545489122369658,0.31105014619953608,62
ext-w2,2,120002,2,70256,4496347,604.71470260620117,,0.11860495003843217,37.35030020480054,0.16020735848449455,63
ext-w2,2,120002,2,70652,4521691,604.71470260620117,,0.091422365449535248,44122.24620397151,0.10500909802072649,64
ext-w2,2,120002,2,71048,4547035,604.71470260620117,,0.006045044741366753,192143.75598887503,0.0017986348626676113,65
ext-w2,2,120002,2,71444,4572379,604.71470260620117,,0.041565234568489748,5920.7978533315836,0.00726306435628495,66
ext-w2,2,120002,2,71840,4597723,604.71470260620117,,0.00065473103231135507,681816.15393609216,0.00035706225995969473,67
ext-w2,2,120002,2,72236,4623067,604.71470260620117,,0.19625452717237615,10.056988110518068,0.25026905605093897,69
ext-w2,2,120002,2,72632,4648411,604.71470260620117,,0.13049232927765519,166.36470438599889,0.1484957912793203,70
ext-w2,2,120002,2,72920,4666843,604.71470260620117,,0.00078717539692490515,2016875.5781982439,0.00018923355035231724,70
ext-w2,2,120002,3,72931,4667549,604.10666529337561,,0.25207539558704312,2.3624653325734117,0.29741420662747847,0
ext-w2,2,120002,3,73027,4673693,597.89135869344079,,0.10640177741380344,2173.4738773308864,0.14355488761854615,0
ext-w2,2,120002,3,73460,4701405,593.36584854125977,,0.0030253148680012189,1403370.1078502524,0.0022386896449617623,1
ext-w2,2,120002,3,73829,4725021,589.53710047403968,,0.38030691532454625,7.3180171973943544,0.4077090504671157,3
ext-w2,2,120002,3,74239,4751261,589.53710047403968,,0.06268956283260603,3425.0954605086863,0.088148838939473659,4
ext-w2,2,120002,3,74649,4777501,589.53710047403968,,0.027796746219271078,16135.326382823863,0.02553787450526868,5
ext-w2,2,120002,3,75018,4801117,589.53710047403968,,0.012501546243041175,29107.419810512074,0.019293336501504901,6
ext-w2,2,120002,3,75428,4827357,589.53710047403968,,0.32925314731375205,9.386483442893141,0.4413674916992455,8
ext-w2,2,120002,3,75838,4853597,585.26311874389648,,0.07710452237199901,803.74662072362298,0.095490005709091677,9
ext-w2,2,120002,3,76207,4877213,585.26311874389648,,0.20895093649766489,14.826265701057117,0.2317364583242692,10
ext-w2,2,120002,3,76617,4903453,585.26311874389648,,0.092867098213265553,203.61186898543673,0.12253379992811277,11
ext-w2,2,120002,3,77027,4929693,585.26311874389648,,0.056400502684890136,11665.408447804341,0.050038342474037267,12
ext-w2,2,120002,3,77396,4953309,585.26311874389648,,0.066118334507870344,6008.0851907662263,0.077534003185384531,13
ext-w2,2,120002,3,77806,4979549,585.26311874389648,,0.03919289792948169,12470.731924263617,0.029880218004960636,14
ext-w2,2,120002,3,78216,5005789,585.26311874389648,,0.0049735670673140258,60541.022834357937,0.0021715114363939424,15
ext-w2,2,120002,3,78585,5029405,585.26311874389648,,0.0035630087207328357,408600.27099138877,0.0017191567198065242,16
ext-w2,2,120002,3,78995,5055645,585.26311874389648,,0.0013086673063685123,4020370.4873251906,0.0008309427336891152,17
ext-w2,2,120002,3,79405,5081885,585.26311874389648,,0.17341679088069004,37.467173614935753,0.2380228040629648,19
ext-w2,2,120002,3,79774,5105501,585.26311874389648,,0.14114959877431571,94.953639918267996,0.1250598103168972,20
ext-w2,2,120002,3,80184,5131741,585.26311874389648,,0.075476625380039242,52.486529038318928,0.088593295347874204,21
ext-w2,2,120002,3,80594,5157981,585.26311874389648,,0.0052761743988456672,588054.84744789032,0.0044473998961941158,22
ext-w2,2,120002,3,81004,5184221,585.26311874389648,,0.0046421104991276278,14258065.572546475,0.0033820767792219217,23
ext-w2,2,120002,3,81373,5207837,585.26311874389648,,0.23275632991807996,20.618416180397507,0.2766032860260495,25
ext-w2,2,120002,3,81783,5234077,585.26311874389648,,0.078094897793916859,7373.0668813318343,0.12110243066619268,26
ext-w2,2,120002,3,82193,5260317,585.26311874389648,,0.010506659228117768,64342.522809877366,0.0025578680781619088,27
ext-w2,2,120002,3,82562,5283933,585.26311874389648,,0.0016290198483179309,1365067.3193018339,0.0013339098814544779,28
ext-w2,2,120002,3,82972,5310173,585.26311874389648,,0.22585652349309179,4.8006373162244191,0.27334097334648327,30
ext-w2,2,120002,3,83382,5336413,585.26311874389648,,0.10440288523588608,113.65926648962358,0.13498601650470593,31
ext-w2,2,120002,3,83751,5360029,585.26311874389648,,0.1314588696054923,72.596865791061433,0.14211698198381145,32
ext-w2,2,120002,3,84161,5386269,585.26311874389648,,0.018144435011309225,45550.905441660332,0.015826955262522389,33
ext-w2,2,120002,3,84571,5412509,585.26311874389648,,0.0034748705677079233,199815.27182267676,0.0016737762878552245,34
ext-w2,2,120002,3,84940,5436125,585.26311874389648,,0.24359307958652035,6.9751487839387343,0.26260290887320908,36
ext-w2,2,120002,3,85331,5461149,581.91750335693359,,0.15496750023834732,4601.9068292298543,0.10995072526001147,37
ext-w2,2,120002,3,85760,5488605,580.69768397013343,,0.031752104313967092,3348.4598093629438,0.006855086941470352,38
ext-w2,2,120002,3,86129,5512221,580.69768397013343,,0.019311382114534294,852559.88845994987,0.0089535543150500198,39
ext-w2,2,120002,3,86539,5538461,580.69768397013343,,0.11617611782885538,34.038471549245635,0.15254607961585689,41
ext-w2,2,120002,3,86949,5564701,577.36481857299805,,0.1206096065184144,87.182996417915987,0.13661171974804598,42
ext-w2,2,120002,3,87318,5588317,577.36481857299805,,0.13021039765388248,48.532804237715006,0.1669552294214931,43
ext-w2,2,120002,3,87728,5614557,577.36481857299805,,0.0046308298037120816,246575.70680087977,0.0021864777892349296,44
ext-w2,2,120002,3,88138,5640797,577.36481857299805,,0.093560387347916815,123.74509643694651,0.099267141955872773,46
ext-w2,2,120002,3,88507,5664413,577.36481857299805,,0.022411192365303052,32116.575779103634,0.019956398136559268,47
ext-w2,2,120002,3,88917,5690653,577.36481857299805,,0.0014150976491337664,267861.97763578186,0.0003805531612073006,48
ext-w2,2,120002,3,89327,5716893,577.36481857299805,,0.088987668779016316,22.92167568631492,0.12486982688269252,50
ext-w2,2,120002,3,89696,5740509,577.36481857299805,,0.11218974141108115,842.90302049776756,0.087533064800552327,51
ext-w2,2,120002,3,90106,5766749,577.36481857299805,,0.0029588717613024157,741637.32106952998,0.0023876500354345857,52
ext-w2,2,120002,3,90516,5792989,577.36481857299805,,0.15306703278049028,10.522904375960596,0.17265753167219772,54
ext-w2,2,120002,3,90885,5816605,577.36481857299805,,0.11226135871986595,1013.5092336271084,0.094064700658451697,55
ext-w2,2,120002,3,91295,5842845,577.36481857299805,,0.018000930390441525,35506.966716077739,0.0031617613419262611,56
ext-w2,2,120002,3,91705,5869085,577.36481857299805,,0.0121731400800231,33374.399390441809,0.0027433845728176221,57
ext-w2,2,120002,3,92115,5895325,577.36481857299805,,0.00086554883854895244,26053883.43550789,0.00070169802961995498,58
ext-w2,2,120002,3,92484,5918941,577.36481857299805,,0.0047537349653057892,4828570.6997057153,0.0029325206255357296,59
ext-w2,2,120002,3,92894,5945181,577.36481857299805,,0.002946819847971207,19054406.454124983,0.0033360071748973299,60
ext-w2,2,120002,3,93304,5971421,577.36481857299805,,0.16264348421675204,112.99761157104882,0.19374239680749747,62
ext-w2,2,120002,3,93673,5995037,577.36481857299805,,0.16947673859697926,28.456220721286634,0.20728474112516793,63
ext-w2,2,120002,3,94083,6021277,577.36481857299805,,0.025295979602623246,35119.74274059094,0.027677578264922901,64
ext-w2,2,120002,3,94493,6047517,577.36481857299805,,0.031365748336531954,8716.1232124037706,0.005295396749018827,65
ext-w2,2,120002,3,94862,6071133,577.36481857299805,,0.04431528404488274,11092.454150474088,0.034243605123612561,66
ext-w2,2,120002,3,95272,6097373,577.36481857299805,,0.050896851806741854,241988.15702201054,0.073905409589472768,67
ext-w2,2,120002,3,95682,6123613,577.36481857299805,,0.28515269047228864,2.2979697682800939,0.32279846287341007,68
ext-w2,2,120002,3,96051,6147229,577.36481857299805,,0.17282973487661066,18.02836265077995,0.20653449033896326,69
ext-w2,2,120002,3,96461,6173469,577.36481857299805,,0.057263425451387739,636662.33999388292,0.0083728589725226548,69
ext-w2,2,120002,3,96871,6199709,577.36481857299805,,0.0083531962852031721,29418332.205034658,0.0025480742282663559,70
ext-w2,2,120002,3,97199,6220701,577.36481857299805,,0.0032536241667831954,9513779.6976346374,0.0031635034695619239,71
ext-w1,2,120002,0,2,87,725.31783548990882,,0.26426951507143143,1.8555817743845955,0.28378576278474493,0
ext-w1,2,120002,0,5,279,722.83548355102539,,0.33344485189229001,5.3525939474207958,0.41031859219848438,0
ext-w1,2,120002,0,80,5079,708.14657974243164,,0.34911072516500674,80009.379669487913,0.052573705611708731,0
ext-w1,2,120002,0,160,10199,708.06265385945642,,4.0917752615657443,122195828.98750374,0.043786341574117808,0
ext-w1,2,120002,0,415,26519,707.28075663248694,,0.27078637796750804,92.339872858906261,0.082597917047928862,2
ext-w1,2,120002,0,806,51543,707.28075663248694,,103.21098717460697,12198285.038392505,0.0042655935997765468,3
ext-w1,2,120002,0,1197,76567,707.25706100463867,,0.20988656445573955,27328.175508125561,0.069049897467467106,6
ext-w1,2,120002,0,1611,103063,703.21032333374023,,0.24076863469458615,191.38992457135504,0.17698053674557632,9
ext-w1,2,120002,0,1996,127703,703.11442820231116,,0.059301311378440177,63086.356288751187,0.0024616935074788945,11
ext-w1,2,120002,0,2393,153111,703.11344146728516,,0.28628149419640891,16.276884011123041,0.2707652171992036,14
ext-w1,2,120002,0,2784,178135,703.11344146728516,,0.56161592741378707,18540.000992261888,0.074871971183157401,16
ext-w1,2,120002,0,3198,204631,703.11344146728516,,0.10386057827431676,15592242.038430156,0.00083817452954060127,18
ext-w1,2,120002,0,3589,229655,703.11344146728516,,0.048610404497435415,19412.837893275588,0.0030120224486551513,21
ext-w1,2,120002,0,3980,254679,703.11344146728516,,0.16742911064952354,2515758.3991230694,0.0001112248858317402,23
ext-w1,2,120002,0,4371,279703,703.11344146728516,,0.42515254190515961,731.66472411283007,0.13401097103248835,26
ext-w1,2,120002,0,4785,306199,703.11344146728516,,0.33998538813629725,7.9039342368679453,0.37552551562072722,29
ext-w1,2,120002,0,5176,331223,703.11344146728516,,0.14540467239806359,60755.799982574623,0.021530730496784941,31
ext-w1,2,120002,0,5567,356247,703.11344146728516,,0.34175195026242888,3.53554143539845,0.44754642358647345,34
ext-w1,2,120002,0,5958,381271,703.11344146728516,,0.2516590323653512,379.25309430315804,0.050722961781399595,36
ext-w1,2,120002,0,6372,407767,703.11344146728516,,0.34317614026259424,301.82382061647553,0.18977747936454811,39
ext-w1,2,120002,0,6763,432791,703.11344146728516,,0.49841067512243781,20279.372999388375,0.038237324774941836,41
ext-w1,2,120002,0,7154,457815,703.11344146728516,,0.037331074758558826,1816331.1375745579,0.00049862485807687434,43
ext-w1,2,120002,0,7545,482839,703.11344146728516,,0.3727474122525048,688.35607562678001,0.19623101097970971,46
ext-w1,2,120002,0,7959,509335,703.11344146728516,,0.16456482940323991,377169.95952345536,0.00018141898168088329,48
ext-w1,2,120002,0,8350,534359,703.11344146728516,,0.15995980923053865,1645394.6332775902,0.030176020384949227,51
ext-w1,2,120002,0,8741,559383,703.11344146728516,,0.57769849912570559,15080.708843149521,0.067569276224522606,54
ext-w1,2,120002,0,9132,584407,703.11344146728516,,0.075139429983058947,12816722.955584219,0.0016471281701844194,56
ext-w1,2,120002,0,9546,610903,703.11344146728516,,0.49322283179606252,465701.53163932648,0.018170310286710758,59
ext-w1,2,120002,0,9937,635927,703.11344146728516,,0.10330835251707732,12734809717.203632,0.020619223299760025,61
ext-w1,2,120002,0,10328,660951,703.11344146728516,,0.26216076809580041,14743.945924347909,0.037973049362747639,64
ext-w1,2,120002,0,10719,685975,703.11344146728516,,0.030970621279195799,2187302.9543890697,0.00045819773086187035,66
ext-w1,2,120002,0,11133,712471,703.11344146728516,,0.33529553209542051,917681.69785037439,0.0084271482493637802,69
ext-w1,2,120002,0,11524,737495,703.11344146728516,,0.2115032924812959,430.3727542983782,0.081155493688815583,72
ext-w1,2,120002,0,11915,762519,703.11344146728516,,0.33745265090688209,16.237752642429925,0.29210324418484934,75
ext-w1,2,120002,0,12191,780183,703.10705439249671,,0.1487642960552191,27947986.129591774,0.0057432681909100509,76
ext-w1,2,120002,1,12202,780889,694.59207153320312,,0.31112192609726835,1.9422164409078206,0.34944654390074176,0
ext-w1,2,120002,1,12304,787417,682.05223337809241,,1.334128039756675,114031.92347786107,0.020625165139484484,0
ext-w1,2,120002,1,12721,814105,681.97616831461585,,0.066526907297253593,277764.58555978036,0.00030370977087967817,2
ext-w1,2,120002,1,13111,839065,681.97616831461585,,0.17415969015698834,1185.3290339733185,0.0057906334236383274,5
ext-w1,2,120002,1,13501,864025,681.97616831461585,,0.66157955969767135,893729.85064596264,0.0030514783827616482,7
ext-w1,2,120002,1,13917,890649,681.97464752197266,,0.13434760439170768,14430.340460238411,0.0085632298344406541,10
ext-w1,2,120002,1,14307,915609,681.97464752197266,,0.16006933914674312,2402205.3042722619,0.0010243570832398408,12
ext-w1,2,120002,1,14697,940569,681.97464752197266,,0.51893433620124163,4787.3462149180068,0.10761387168262246,15
ext-w1,2,120002,1,15087,965529,681.97357559204102,,0.069665344144579852,4876700.6188332988,0.004916960757374903,17
ext-w1,2,120002,1,15503,992153,678.70082473754883,,0.19512256454893115,8431.9433362229993,0.026063223811812607,20
ext-w1,2,120002,1,15893,1017113,678.70082473754883,,0.025800818530487872,173988.17115645026,0.00053487737764474816,22
ext-w1,2,120002,1,16283,1042073,678.70082473754883,,0.10453149546472303,11942.921899586298,0.0038322480225174553,25
ext-w1,2,120002,1,16673,1067033,678.70082473754883,,0.091648768249911972,162607.35721934633,0.00088815749842854072,27
ext-w1,2,120002,1,17089,1093657,678.70082473754883,,0.38516955200341635,12.188477308480349,0.39240324549516903,30
ext-w1,2,120002,1,17479,1118617,678.70082473754883,,0.8808659748994806,222.0235648664914,0.048896881981491364,32
ext-w1,2,120002,1,17869,1143577,678.70082473754883,,0.3085967900199692,4.1811636967761174,0.33625510476117249,35
ext-w1,2,120002,1,18259,1168537,678.70082473754883,,0.39877126173164112,33045.874743920249,0.049145609377388155,37
ext-w1,2,120002,1,18675,1195161,678.70082473754883,,0.23937419208290581,90468.010579976108,0.00060810956465825626,39
ext-w1,2,120002,1,19065,1220121,678.70082473754883,,0.070991162384832301,4876245381.8854313,0.0049072963431803594,41
ext-w1,2,120002,1,19455,1245081,678.70082473754883,,0.23133805935268018,259.3953225365064,0.044035932967170358,44
ext-w1,2,120002,1,19845,1270041,678.70082473754883,,0.22232138192157017,4029480.4145902926,0.0023865179595192239,46
ext-w1,2,120002,1,20261,1296665,678.70082473754883,,0.27676145084008952,314.78372463506855,0.11310987582275363,49
ext-w1,2,120002,1,20651,1321625,678.70082473754883,,0.11331251783143742,2702741.6442923145,0.001726346974067482,51
ext-w1,2,120002,1,21041,1346585,678.70082473754883,,0.23957487182589185,4615.7616338776297,0.071896863632128188,54
ext-w1,2,120002,1,21457,1373209,678.70082473754883,,0.084226979140297156,2469145.7938553658,0.0066099562776318153,56
ext-w1,2,120002,1,21847,1398169,678.70082473754883,,0.36300561409603976,2593051.5855201595,0.0021130277909346181,58
ext-w1,2,120002,1,22237,1423129,678.70082473754883,,0.11237177532663352,31896.096496099719,0.013223184968376454,61
ext-w1,2,120002,1,22627,1448089,678.70082473754883,,0.099569691625314358,76674.221064936486,0.0021126586177474048,63
ext-w1,2,120002,1,23043,1474713,678.70082473754883,,0.12071613868250602,4184.4115882364476,0.0053922802482433418,66
ext-w1,2,120002,1,23433,1499673,678.70082473754883,,0.21167621669671988,923.66815190044667,0.029382235046467697,69
ext-w1,2,120002,1,23823,1524633,678.70082473754883,,0.065307038392171571,104977606.86934005,0.0027773443990132081,71
ext-w1,2,120002,1,24213,1549593,678.70082473754883,,0.28800640184261228,1152.5619132537554,0.075453717184344557,74
ext-w1,2,120002,1,24317,1556249,678.70082473754883,,0.07698564448667862,5585833.8045739532,0.002621858025222544,74
ext-w1,2,120002,2,24341,1557787,677.61207834879554,,0.30740979552623743,2.1740238685384492,0.35836019433265109,0
ext-w1,2,120002,2,24614,1575259,667.62986501057946,,0.081547828507835762,22623758.224817123,0.0061839119414152273,1
ext-w1,2,120002,2,25012,1600731,667.62986501057946,,0.24564345652816771,1983.9314182039361,0.087109425351842781,4
ext-w1,2,120002,2,25404,1625819,667.25407536824548,,0.11167933434199964,24744770.000536144,0.0088646394696487076,6
ext-w1,2,120002,2,25824,1652699,657.56976699829102,,0.12445671566599607,290061615.64767212,0.0053631594471443807,8
ext-w1,2,120002,2,26216,1677787,657.56976699829102,,0.4317574727846884,5273.453191878486,0.066506737763922422,11
ext-w1,2,120002,2,26608,1702875,657.56976699829102,,0.23273705780870579,157107562.58585459,0.024679541361596696,13
ext-w1,2,120002,2,27000,1727963,657.56976699829102,,0.15427810076165333,1930.5413750714911,0.082140596454273393,16
ext-w1,2,120002,2,27392,1753051,657.56806310017907,,0.071073890899370773,6068141.2842453932,0.0074014831963154417,18
ext-w1,2,120002,2,27784,1778139,657.56806310017907,,0.3379794270649093,157.70528143585457,0.13504887771081928,21
ext-w1,2,120002,2,28204,1805019,657.56806310017907,,0.84628836234614702,37519.92585150888,0.049923305396753034,23
ext-w1,2,120002,2,28596,1830107,657.56806310017907,,0.11762247904247483,2950113.1210590075,0.0039057312698954475,25
ext-w1,2,120002,2,28988,1855195,657.56806310017907,,0.31960408590209233,262.83997373772002,0.15027520056052263,28
ext-w1,2,120002,2,29380,1880283,657.56806310017907,,0.14604461889511891,11297.122517252476,0.03419678981925349,30
ext-w1,2,120002,2,29772,1905371,657.56806310017907,,0.025210500771661086,1058038.5366866346,0.0026712506094709312,32
ext-w1,2,120002,2,30164,1930459,657.56806310017907,,0.027346201157613537,139887925.68000895,0.0012162756490452821,34
ext-w1,2,120002,2,30584,1957339,657.56806310017907,,0.30907354465917974,1032260.7757139022,0.010464065985343347,37
ext-w1,2,120002,2,30976,1982427,657.56806310017907,,0.34651916788892695,252.59889380358811,0.15333960611380604,40
ext-w1,2,120002,2,31368,2007515,657.56806310017907,,0.14028322716807956,30940.460392127741,0.013022624415701805,42
ext-w1,2,120002,2,31760,2032603,657.56806310017907,,0.068159696381883281,20444740.112660594,0.0039816775364505223,44
ext-w1,2,120002,2,32152,2057691,657.56806310017907,,0.27345451093031731,75.182065867844557,0.13330073279678503,47
ext-w1,2,120002,2,32572,2084571,657.56806310017907,,0.081009894313379252,9421.0107896120699,0.00047324497036296419,49
ext-w1,2,120002,2,32964,2109659,657.56806310017907,,0.33368202059462548,211.07441397340227,0.031556299760654272,52
ext-w1,2,120002,2,33356,2134747,657.56806310017907,,0.13868362900729683,23096176.163126171,0.0040215621779607601,54
ext-w1,2,120002,2,33748,2159835,657.56806310017907,,0.24727244599994833,213.66375229445461,0.06874198554411487,57
ext-w1,2,120002,2,34140,2184923,657.56806310017907,,0.25273501733615028,2476.7642906411361,0.0036841531067156527,59
ext-w1,2,120002,2,34532,2210011,657.56806310017907,,0.36375821753440535,164.42698736899104,0.10750226730852008,62
ext-w1,2,120002,2,34952,2236891,657.56741841634118,,0.13710203139095631,3897.3403503359732,0.0083935314602570279,64
ext-w1,2,120002,2,35344,2261979,657.56741841634118,,0.20778967030706869,10595.869919079292,0.052686743862146314,67
ext-w1,2,120002,2,35736,2287067,657.56741841634118,,0.13805551276549047,37507.329859070393,0.0038054101089676673,69
ext-w1,2,120002,2,36128,2312155,657.56741841634118,,0.39057823745469161,9.1428194858041429,0.3203088489735692,72
ext-w1,2,120002,2,36436,2331867,657.56741841634118,,0.097772616722515734,187694.7002759501,0.00062294010469903427,73
ext-w1,2,120002,3,36454,2333021,657.5660298665365,,0.27275992104459573,1.8336370436716463,0.29608277322724857,0
ext-w1,2,120002,3,36514,2336861,640.27347310384118,,0.28545015614940472,9123.4204530231145,0.020945281781179246,0
ext-w1,2,120002,3,36918,2362717,640.14579010009766,,0.12227308959511901,6473380328.3255215,0.0050967013823089245,2
ext-w1,2,120002,3,37321,2388509,640.13875452677405,,4.5589835641351826,27613.605018235507,0.051012283340030454,5
ext-w1,2,120002,3,37724,2414301,640.13875452677405,,0.29462215170610118,44.49718063261345,0.22045998118545174,8
ext-w1,2,120002,3,38127,2440093,638.14789072672522,,0.56624789890752913,1538693.4670523887,0.0065874554980081294,10
ext-w1,2,120002,3,38499,2463901,638.14789072672522,,0.34997411789735938,3.7753097659416559,0.40072095350083625,13
ext-w1,2,120002,3,38902,2489693,638.14789072672522,,0.22374944501017874,1809.2649003011129,0.1018043745727838,15
ext-w1,2,120002,3,39305,2515485,638.14789072672522,,2.5823895008522277,25075.374736711543,0.04365126024639384,17
ext-w1,2,120002,3,39708,2541277,638.14789072672522,,0.29476581037015509,2.0443213781684824,0.32927850946966242,20
ext-w1,2,120002,3,40111,2567069,638.14789072672522,,0.20570095485218082,16191.917765391772,0.0091225413911930724,22
ext-w1,2,120002,3,40483,2590877,638.14789072672522,,0.43714330185174288,3532470.7450252189,0.010798761619903044,24
ext-w1,2,120002,3,40886,2616669,638.14789072672522,,0.23691119576132472,3564.2313115858947,0.059367839295051877,27
ext-w1,2,120002,3,41289,2642461,638.14789072672522,,2.2504981224695895,53300.724379065134,0.017994949246268481,29
ext-w1,2,120002,3,41692,2668253,638.14789072672522,,10.225638557972239,53810.372727568429,0.039566873919902476,31
ext-w1,2,120002,3,42095,2694045,638.14789072672522,,0.32321767153582237,872.81102174689397,0.075445686329176684,34
ext-w1,2,120002,3,42467,2717853,638.14789072672522,,6.8743639166095551,49164.082198152457,0.039037609391909978,36
ext-w1,2,120002,3,42870,2743645,638.14789072672522,,0.2978726293714396,6538.4426160829189,0.018963346267338026,39
ext-w1,2,120002,3,43273,2769437,638.14789072672522,,3.0503629877956766,48656.586287218386,0.012074491522777047,41
ext-w1,2,120002,3,43676,2795229,638.14789072672522,,0.31928023142671774,55.436990336764531,0.1936080095199548,44
ext-w1,2,120002,3,44079,2821021,638.14789072672522,,0.89307062131390369,10251776.310183879,0.011300615491019477,46
ext-w1,2,120002,3,44451,2844829,638.14789072672522,,7.9490310750510869,99066.789581984674,0.01558500850092738,48
ext-w1,2,120002,3,44854,2870621,638.14789072672522,,0.018754638411453518,11549447.838466927,0.00044890630156750187,50
ext-w1,2,120002,3,45257,2896413,638.14789072672522,,0.12400851528977196,8218.5357584522571,0.0013296371969594969,53
ext-w1,2,120002,3,45660,2922205,638.14789072672522,,0.20099952928593975,937.71262830957949,0.078153675690632793,56
ext-w1,2,120002,3,46063,2947997,638.14789072672522,,2.6286019069804794,65334.716081394887,0.006068342430013746,58
ext-w1,2,120002,3,46435,2971805,638.14789072672522,,3.1465056420783237,22290737.00258797,0.0026816397716236087,60
ext-w1,2,120002,3,46838,2997597,638.14789072672522,,0.29012115032837427,3791.2461793723724,0.074714977954209325,63
ext-w1,2,120002,3,47241,3023389,638.14789072672522,,0.12777647983641882,13926554.800520167,0.0025219720390727458,65
ext-w1,2,120002,3,47644,3049181,638.14789072672522,,5.2335884717302923,50703.433693419611,0.045663067777988293,68
ext-w1,2,120002,3,48047,3074973,638.14789072672522,,0.33112681226103241,36443964.97431203,0.0042098056847944708,70
ext-w1,2,120002,3,48450,3100765,638.14789072672522,,0.38444489980965196,8.3711204151971152,0.29860375963391655,73
ext-w1,2,120002,3,48574,3108701,638.14789072672522,,1.9137361445426702,322952.67052383668,0.003983084571279231,73
ext-w1,2,120002,4,48601,3110431,636.56773376464844,,0.29871865240875445,2.5528871533824775,0.33047455421383959,0
ext-w1,2,120002,4,48837,3125535,620.68512090047204,,0.11255354840246384,455969.47905813722,0.005742817481986193,1
ext-w1,2,120002,4,49245,3151647,620.68512090047204,,0.26661484267858943,594.14256901387728,0.12688643010533565,4
ext-w1,2,120002,4,49619,3175583,620.68512090047204,,0.060095106021743824,198125.65548545399,0.0067258227318525128,6
ext-w1,2,120002,4,50027,3201695,620.68512090047204,,0.36683679371300665,230.97318254408731,0.12669022355171131,9
ext-w1,2,120002,4,50435,3227807,620.68512090047204,,0.11001550224720945,8606.7361744477712,0.0046957972183512232,11
ext-w1,2,120002,4,50809,3251743,620.68512090047204,,0.062120408983651718,121179.50799668928,0.00077547729079864873,13
ext-w1,2,120002,4,51217,3277855,620.68512090047204,,0.15360808970944467,46849216.762504235,0.0030451755322710673,15
ext-w1,2,120002,4,51625,3303967,620.68512090047204,,0.21307431425272594,30297.095619227723,0.020747418999057115,18
ext-w1,2,120002,4,51999,3327903,620.68512090047204,,0.10483054160382528,132966.13354393889,0.00068602509327588782,20
ext-w1,2,120002,4,52407,3354015,620.68512090047204,,0.20951681824409146,2957.3939740332726,0.067100093366441252,23
