arm,block,seed,iteration,evaluations,bestCost,populationSpread,sigma,conditionNumber
sep-cmaes-ipop,6,111006,1570,2338816,988.50776672363281,,144895391652165.88,4902557.8550009038
sep-cmaes-ipop,6,111006,1582,2363392,988.42554601033532,,221512763124174.09,8540912.6466999166
sep-cmaes-ipop,6,111006,1594,2387968,988.37081400553382,,354555717586206,11007975.689869916
sep-cmaes-ipop,6,111006,1607,2414592,988.29818852742517,,592060765690676.25,13532953.005475014
sep-cmaes-ipop,6,111006,1619,2439168,988.24749374389648,,865228452512409.75,24901626.220426772
sep-cmaes-ipop,6,111006,1632,2465792,988.19394048055017,,1425453155228041.8,31792076.584155597
sep-cmaes-ipop,6,111006,1644,2490368,988.17608769734704,,2153821785968364.5,34547909.772406742
sep-cmaes-ipop,6,111006,1656,2514944,988.14210891723633,,3667453488286892.5,31710501.87582083
sep-cmaes-ipop,6,111006,1669,2541568,988.08898671468103,,6891347678992332,29690809.741202373
sep-cmaes-ipop,6,111006,1681,2566144,988.04764175415039,,13638995467765742,34250073.281905793
sep-cmaes-ipop,6,111006,1694,2592768,988.00787353515625,,27442017566974396,30978911.845611952
sep-cmaes-ipop,6,111006,1706,2617344,987.95974858601892,,47862584930209256,29662042.420192245
sep-cmaes-ipop,6,111006,1718,2641920,987.93729654947913,,85352891826338080,43725803.620552994
sep-cmaes-ipop,6,111006,1731,2668544,987.88131332397461,,1.6935778916251808e+17,34169722.813477129
sep-cmaes-ipop,6,111006,1743,2693120,987.84409332275391,,2.9535854004907962e+17,36151788.682699852
sep-cmaes-ipop,6,111006,1756,2719744,987.8177604675293,,5.987690274984256e+17,32136488.067004658
sep-cmaes-ipop,6,111006,1768,2744320,987.78826014200843,,1.0567539554235183e+18,35494358.84275689
sep-cmaes-ipop,6,111006,1780,2768896,987.76129659016931,,1.8291982897478495e+18,44169331.133322515
sep-cmaes-ipop,6,111006,1793,2795520,987.74025472005212,,3.6746360816594007e+18,53883050.348769337
sep-cmaes-ipop,6,111006,1805,2820096,987.71510060628259,,6.6502104317721068e+18,40430828.041114777
sep-cmaes-ipop,6,111006,1818,2846720,987.67854309082031,,1.1920477391218553e+19,51373435.904753558
sep-cmaes-ipop,6,111006,1830,2871296,987.66139602661133,,2.1847641837623751e+19,37428868.279874027
sep-cmaes-ipop,6,111006,1842,2895872,987.65249760945642,,3.7250786822261228e+19,37155119.310946874
sep-cmaes-ipop,6,111006,1855,2922496,987.63588714599609,,6.5148572961808605e+19,42249464.088709593
sep-cmaes-ipop,6,111006,1867,2947072,987.61421457926429,,1.1273718800793516e+20,38132519.909009852
sep-cmaes-ipop,6,111006,1880,2973696,987.61057535807288,,1.9082866482565628e+20,35326158.310052514
sep-cmaes-ipop,6,111006,1892,2998272,987.59917831420898,,2.8548479976892704e+20,31490483.384010471
sep-cmaes-ipop,6,111006,1904,3022848,987.59716924031579,,3.7440773041781277e+20,24178475.517374437
sep-cmaes-ipop,6,111006,1917,3049472,987.58417510986328,,5.6940764693222529e+20,24807979.246933531
sep-cmaes-ipop,6,111006,1929,3074048,987.57926813761389,,9.5671337975541688e+20,28826654.458223589
sep-cmaes-ipop,6,111006,1942,3100672,987.57721964518225,,1.1282514924445362e+21,28059363.613957547
sep-cmaes-ipop,6,111006,1954,3125248,987.57647832234704,,1.4678591771508078e+21,19646047.238706771
sep-cmaes-ipop,6,111006,1966,3149824,987.57590357462561,,2.2376588486728915e+21,39203565.394072689
sep-cmaes-ipop,6,111006,1979,3176448,987.57568105061853,,3.1840682499582025e+21,92420654.09324573
sep-cmaes-ipop,6,111006,1991,3201024,987.57562510172522,,4.162602464802652e+21,341581744.82011169
sep-cmaes-ipop,6,111006,2004,3227648,987.57562510172522,,5.7451778450251286e+21,635743148.87597811
sep-cmaes-ipop,6,111006,2016,3252224,987.57562510172522,,6.5635142731663325e+21,846731999.20357585
sep-cmaes-ipop,6,111006,2028,3276800,987.57562510172522,,7.9564286188202639e+21,1585311017.6367168
sep-cmaes-ipop,6,111006,2041,3303424,987.57562510172522,,8.9444859652585114e+21,2659055482.5785623
sep-cmaes-ipop,6,111006,2053,3328000,987.57562510172522,,9.2398593145545446e+21,6076084246.7282543
sep-cmaes-ipop,6,111006,2066,3354624,987.57562510172522,,8.8231645417304448e+21,8541536693.8933325
sep-cmaes-ipop,6,111006,2078,3379200,987.57562510172522,,8.7998100770171294e+21,12455218248.300117
sep-cmaes-ipop,6,111006,2090,3403776,987.57562510172522,,8.6412861202608192e+21,22509130864.789021
sep-cmaes-ipop,6,111006,2103,3430400,987.57562510172522,,8.4552898172298797e+21,23975373506.234089
sep-cmaes-ipop,6,111006,2115,3454976,987.57562510172522,,8.8445990097680188e+21,31280908483.437386
sep-cmaes-ipop,6,111006,2128,3481600,987.57562510172522,,9.2431827208142796e+21,33598946755.164307
sep-cmaes-ipop,6,111006,2140,3506176,987.57562510172522,,9.6637165864726477e+21,30894052201.559338
sep-cmaes-ipop,6,111006,2152,3530752,987.57562510172522,,9.6255423315397008e+21,17859230378.442204
sep-cmaes-ipop,6,111006,2165,3557376,987.57562510172522,,9.0724101919963359e+21,11414256622.487587
sep-cmaes-ipop,6,111006,2177,3581952,987.57562510172522,,9.4716047117277431e+21,19468151396.244102
sep-cmaes-ipop,6,111006,2190,3608576,987.57562510172522,,9.3547092308411757e+21,23727662718.756901
sep-cmaes-ipop,6,111006,2202,3633152,987.57562510172522,,9.434846768210125e+21,17135011288.164499
sep-cmaes-ipop,6,111006,2214,3657728,987.57562510172522,,9.0853270978407925e+21,24919272478.055096
sep-cmaes-ipop,6,111006,2227,3684352,987.57562510172522,,9.569046829667841e+21,20549284721.848034
sep-cmaes-ipop,6,111006,2239,3708928,987.57562510172522,,8.8048011329754009e+21,30086549679.694271
sep-cmaes-ipop,6,111006,2252,3735552,987.57562510172522,,8.8635403118519758e+21,32254999071.88398
sep-cmaes-ipop,6,111006,2263,3760128,987.57562510172522,,0.39587397794796531,1.3984644210552881
sep-cmaes-ipop,6,111006,2269,3784704,987.57562510172522,,0.87332863622246082,8.2855066868462934
sep-cmaes-ipop,6,111006,2276,3813376,987.57562510172522,,1.2320598802301119,18.038176066722077
sep-cmaes-ipop,6,111006,2282,3837952,987.57562510172522,,1.3981682313199575,16.964978820554485
sep-cmaes-ipop,6,111006,2288,3862528,987.57562510172522,,1.6082049772528804,17.254959560118259
sep-cmaes-ipop,6,111006,2294,3887104,987.57562510172522,,1.7267684305131927,18.218934011433038
sep-cmaes-ipop,6,111006,2300,3911680,987.57562510172522,,2.2060432120534625,18.932066595039995
sep-cmaes-ipop,6,111006,2307,3940352,987.57562510172522,,3.0602368532256885,37.446268626418771
sep-cmaes-ipop,6,111006,2313,3964928,987.57562510172522,,4.6606029689063968,90.215536645498872
sep-cmaes-ipop,6,111006,2319,3989504,987.57562510172522,,6.2662348111164929,157.46706670174765
sep-cmaes-ipop,6,111006,2325,4014080,987.57562510172522,,8.4889332262551171,228.57295430003393
sep-cmaes-ipop,6,111006,2331,4038656,987.57562510172522,,11.633322351828033,306.65947865429013
sep-cmaes-ipop,6,111006,2338,4067328,987.57562510172522,,15.899403443205069,432.53349608485274
sep-cmaes-ipop,6,111006,2344,4091904,987.57562510172522,,18.817208752158006,622.34855154649154
sep-cmaes-ipop,6,111006,2350,4116480,987.57562510172522,,22.07062511970188,967.10162165241968
sep-cmaes-ipop,6,111006,2356,4141056,987.57562510172522,,26.1192521694303,1557.8472519169406
sep-cmaes-ipop,6,111006,2362,4165632,987.57562510172522,,40.015587564175533,1327.3075870186374
sep-cmaes-ipop,6,111006,2369,4194304,987.57562510172522,,63.84682286959162,1026.7261372141302
sep-cmaes-ipop,6,111006,2375,4218880,987.57562510172522,,85.363415014221573,1182.2186247888831
sep-cmaes-ipop,6,111006,2381,4243456,987.57562510172522,,107.44799203668519,1481.4399066900799
sep-cmaes-ipop,6,111006,2387,4268032,987.57562510172522,,145.53564695848078,2241.5731509121679
sep-cmaes-ipop,6,111006,2393,4292608,987.57562510172522,,196.25466673905592,2381.0861247691537
sep-cmaes-ipop,6,111006,2400,4321280,987.57562510172522,,257.27645096690236,2603.0884898155314
sep-cmaes-ipop,6,111006,2406,4345856,987.57562510172522,,325.14635838208608,2879.3701996624741
sep-cmaes-ipop,6,111006,2412,4370432,987.57562510172522,,444.12718393174657,2804.8930414230144
sep-cmaes-ipop,6,111006,2418,4395008,987.57562510172522,,659.48176417828029,3227.7843233273111
sep-cmaes-ipop,6,111006,2425,4423680,987.57562510172522,,967.42042868561384,3725.8798443649885
sep-cmaes-ipop,6,111006,2431,4448256,987.57562510172522,,1316.4626400224354,4411.2548444687382
sep-cmaes-ipop,6,111006,2437,4472832,987.57562510172522,,1755.5844206711988,5128.7369905806263
sep-cmaes-ipop,6,111006,2443,4497408,987.57562510172522,,2387.4794453027102,4373.9027060300878
sep-cmaes-ipop,6,111006,2449,4521984,987.57562510172522,,3556.1337016461571,3630.1110881412656
sep-cmaes-ipop,6,111006,2456,4550656,987.57562510172522,,6099.1973457111835,2877.9618312062203
sep-cmaes-ipop,6,111006,2462,4575232,987.57562510172522,,9306.1725232269764,2277.4772697399931
sep-cmaes-ipop,6,111006,2468,4599808,987.57562510172522,,13924.233206354695,2204.0177733569603
sep-cmaes-ipop,6,111006,2474,4624384,987.57562510172522,,22133.507420430728,2044.0648557009986
sep-cmaes-ipop,6,111006,2480,4648960,987.57562510172522,,37289.443362525504,1744.181800457802
sep-cmaes-ipop,6,111006,2487,4677632,987.57562510172522,,63241.035491600771,1711.6545016230186
sep-cmaes-ipop,6,111006,2493,4702208,987.57562510172522,,95189.348511729579,2075.4176891715738
sep-cmaes-ipop,6,111006,2499,4726784,987.57562510172522,,134965.00765846667,3222.2720147869072
sep-cmaes-ipop,6,111006,2505,4751360,971.41862233479821,,195182.6152965122,5253.1524827683907
sep-cmaes-ipop,6,111006,2511,4775936,962.41699981689453,,272522.29462507908,7508.089610399189
sep-cmaes-ipop,6,111006,2518,4804608,951.616200764974,,387968.23753497389,11777.030461958382
sep-cmaes-ipop,6,111006,2524,4829184,940.40489323933923,,525445.74680710258,22791.643953639563
sep-cmaes-ipop,6,111006,2530,4853760,940.40489323933923,,754593.48331741558,38165.734085995755
sep-cmaes-ipop,6,111006,2536,4878336,938.34583028157556,,1112101.4823889334,45174.381139301469
sep-cmaes-ipop,6,111006,2542,4902912,934.34917831420898,,1601142.3704960574,52654.228574825131
sep-cmaes-ipop,6,111006,2549,4931584,931.4442240397135,,2468123.5594749013,71111.240501431195
sep-cmaes-ipop,6,111006,2555,4956160,929.12307103474939,,3604652.6909563919,78791.488963866286
sep-cmaes-ipop,6,111006,2561,4980736,926.00860468546546,,5550877.6910348935,104376.39738520008
sep-cmaes-ipop,6,111006,2567,5005312,925.91691080729163,,8247559.6237394838,121285.95196902206
sep-cmaes-ipop,6,111006,2573,5029888,923.85125732421875,,12452638.604783429,114737.58023493586
sep-cmaes-ipop,6,111006,2580,5058560,923.33386484781897,,20339351.932109803,139503.48590579731
sep-cmaes-ipop,6,111006,2586,5083136,920.24319076538086,,30522963.545740642,193344.80548297588
sep-cmaes-ipop,6,111006,2592,5107712,919.07407251993811,,44464501.924103156,197546.67109573772
sep-cmaes-ipop,6,111006,2598,5132288,919.07407251993811,,66337003.372941308,231955.86942603695
sep-cmaes-ipop,6,111006,2604,5156864,915.66442235310876,,99329318.798830315,249826.23066975622
sep-cmaes-ipop,6,111006,2611,5185536,915.21526972452796,,155245283.50618669,324436.33496686205
sep-cmaes-ipop,6,111006,2617,5210112,914.58443578084314,,231908827.15935928,353495.72839365742
sep-cmaes-ipop,6,111006,2623,5234688,914.58443578084314,,332123012.44927281,332262.47160306945
sep-cmaes-ipop,6,111006,2629,5259264,913.33458201090491,,470467463.94880193,359050.71980636206
sep-cmaes-ipop,6,111006,2635,5283840,911.94298553466797,,667287150.1429199,421992.86196094879
sep-cmaes-ipop,6,111006,2642,5312512,910.04050318400061,,1025478749.0567414,448271.42781833763
sep-cmaes-ipop,6,111006,2648,5337088,907.84006245930993,,1512222483.9350874,412311.08277491463
sep-cmaes-ipop,6,111006,2654,5361664,900.73115285237634,,2467474579.4164195,271425.07154203107
sep-cmaes-ipop,6,111006,2660,5386240,899.02357610066736,,4117081681.7693329,178953.30541826747
sep-cmaes-ipop,6,111006,2666,5410816,896.89392217000329,,6852614666.0653915,141671.97496295001
sep-cmaes-ipop,6,111006,2673,5439488,887.84777577718103,,11563540651.578852,103930.416013387
sep-cmaes-ipop,6,111006,2679,5464064,887.84777577718103,,17416057568.696068,125268.87021103146
sep-cmaes-ipop,6,111006,2685,5488640,886.61148198445642,,25503180393.148693,124326.53082244612
sep-cmaes-ipop,6,111006,2691,5513216,884.09498850504554,,37540798536.407066,161765.1509102417
sep-cmaes-ipop,6,111006,2697,5537792,881.92133585611975,,53364593745.958916,176664.1083030786
sep-cmaes-ipop,6,111006,2704,5566464,880.06277592976892,,84661738794.513702,223906.42662065476
sep-cmaes-ipop,6,111006,2710,5591040,878.21817398071289,,117662250064.80029,337704.13057214522
sep-cmaes-ipop,6,111006,2716,5615616,877.52170181274414,,174274130443.81842,438050.85748792975
sep-cmaes-ipop,6,111006,2722,5640192,876.66878255208337,,248577766715.86453,555800.67425148957
sep-cmaes-ipop,6,111006,2728,5664768,876.03596750895179,,347807922950.80157,649615.68687506265
sep-cmaes-ipop,6,111006,2735,5693440,875.55246607462561,,526877621701.35815,828734.86378895771
sep-cmaes-ipop,6,111006,2741,5718016,874.84709040323889,,733498959321.32166,850079.05808611272
sep-cmaes-ipop,6,111006,2747,5742592,874.27788289388025,,990734402056.18884,1048263.7863168269
sep-cmaes-ipop,6,111006,2753,5767168,873.71770604451501,,1325924744570.9692,1166358.1294446695
sep-cmaes-ipop,6,111006,2759,5791744,873.33768717447913,,1684632764971.1609,1308971.4352582833
sep-cmaes-ipop,6,111006,2766,5820416,872.14381535847986,,2522917515760.4351,1388371.1513731068
sep-cmaes-ipop,6,111006,2772,5844992,863.22610855102539,,4662260956797.4844,1024787.2064978607
sep-cmaes-ipop,6,111006,2778,5869568,862.53195317586267,,8489959325206.042,258088.67329401281
sep-cmaes-ipop,6,111006,2784,5894144,860.63090133666992,,14611286073046.967,82762.412388222307
sep-cmaes-ipop,6,111006,2790,5918720,859.26754124959314,,23714786412415.875,47411.997508343098
sep-cmaes-ipop,6,111006,2797,5947392,855.61393864949548,,35346993759599.297,35176.97066258319
sep-cmaes-ipop,6,111006,2803,5971968,852.68304824829102,,46238530596535.344,31050.992292214116
sep-cmaes-ipop,6,111006,2809,5996544,850.42123540242517,,58263315592941.547,33651.516705149879
sep-cmaes-ipop,6,111006,2815,6021120,849.94153340657556,,73532508840320.156,33102.775069784533
sep-cmaes-ipop,6,111006,2821,6045696,848.88217544555664,,90981963314266.859,38083.329604640538
sep-cmaes-ipop,6,111006,2828,6074368,848.77720769246423,,123258236516988.61,33297.09523705281
sep-cmaes-ipop,6,111006,2834,6098944,848.09922790527344,,155999832064454.38,32182.781852163716
sep-cmaes-ipop,6,111006,2840,6123520,847.86858749389648,,182202370694940.75,44198.498368493121
sep-cmaes-ipop,6,111006,2846,6148096,847.77285766601562,,218649726366510,48821.902845868717
sep-cmaes-ipop,6,111006,2852,6172672,847.37532424926758,,258560484912308.34,55579.206417171394
sep-cmaes-ipop,6,111006,2859,6201344,846.98177083333337,,300547089816450.44,70877.095712330658
sep-cmaes-ipop,6,111006,2865,6225920,846.86198170979821,,381794546983124.69,100483.0824421818
sep-cmaes-ipop,6,111006,2871,6250496,846.72289148966468,,512214160812988.38,76485.717657455956
sep-cmaes-ipop,6,111006,2877,6275072,846.39430363972986,,651620409960930.62,85646.444240064797
sep-cmaes-ipop,6,111006,2883,6299648,846.28291066487634,,815789251919311.12,50002.298372982943
sep-cmaes-ipop,6,111006,2890,6328320,846.17399597167969,,1037632061303452.5,54470.834230665962
sep-cmaes-ipop,6,111006,2896,6352896,845.95117060343421,,1319516933121581.2,46479.854506830685
sep-cmaes-ipop,6,111006,2902,6377472,845.72464116414392,,1676338161379701.2,42923.538257753542
sep-cmaes-ipop,6,111006,2908,6402048,845.72464116414392,,2018143237278845.5,41186.833439638118
sep-cmaes-ipop,6,111006,2914,6426624,845.6698099772135,,2582675247609585,66839.064619226236
sep-cmaes-ipop,6,111006,2921,6455296,845.60022226969397,,3325689571603729,61387.114482850062
sep-cmaes-ipop,6,111006,2927,6479872,845.47185770670569,,4018730485528446,81719.642779596543
sep-cmaes-ipop,6,111006,2933,6502400,845.38111623128259,,4825803460429872,89751.466668590467
mayfly-single,7,111007,1,5222,2313.9437459309897,2.1563026580716964,,
mayfly-single,7,111007,5,17918,1990.6051406860352,2.8986265073503867,,
mayfly-single,7,111007,8,27440,1742.3777300516765,2.5527475794076779,,
mayfly-single,7,111007,10,33788,1742.3777300516765,2.3766705816114646,,
mayfly-single,7,111007,16,52832,1586.1985664367676,2.0526241276830031,,
mayfly-single,7,111007,20,65528,1568.2938461303711,1.8681480984774339,,
mayfly-single,7,111007,24,78224,1531.3315302530925,1.7064697287355719,,
mayfly-single,7,111007,32,103616,1368.0835062662761,0.23409816234149564,,
mayfly-single,7,111007,40,129008,1338.4156176249187,0.090522242009545298,,
mayfly-single,7,111007,48,154400,1303.4437357584636,0.16232721902925482,,
mayfly-single,7,111007,56,179792,1247.4590301513672,0.18209527034768175,,
mayfly-single,7,111007,64,205184,1205.3377749125164,0.091542121775233701,,
mayfly-single,7,111007,72,230576,1191.7061742146809,0.094112641752529022,,
mayfly-single,7,111007,80,255968,1185.393238067627,0.069682016254131229,,
mayfly-single,7,111007,88,281360,1182.4231745402019,0.052515905542881804,,
mayfly-single,7,111007,96,306752,1181.4219106038411,0.038581711870036429,,
mayfly-single,7,111007,104,332144,1173.6643803914387,0.061380921862084659,,
mayfly-single,7,111007,112,357536,1170.3343900044758,0.076115453736769256,,
mayfly-single,7,111007,120,382928,1168.5334739685059,0.046060432331368327,,
mayfly-single,7,111007,128,408320,1167.8675867716472,0.047682367323057161,,
mayfly-single,7,111007,136,433712,1167.4154078165691,0.025957975048147158,,
mayfly-single,7,111007,144,459104,1167.1856994628906,0.016593895541504349,,
mayfly-single,7,111007,152,484496,1166.2346051534016,0.03516708497200758,,
mayfly-single,7,111007,160,509888,1166.0671793619792,0.018373587947992057,,
mayfly-single,7,111007,168,535280,1165.9306221008301,0.023094092325366827,,
mayfly-single,7,111007,176,560672,1165.8190676371257,0.016883790085314539,,
mayfly-single,7,111007,184,586064,1165.7158482869465,0.023295950615366077,,
mayfly-single,7,111007,192,611456,1165.6638170878093,0.0099091623080938725,,
mayfly-single,7,111007,200,636848,1165.6041196187336,0.0060054244544997214,,
mayfly-single,7,111007,208,662240,1165.5331560770671,0.014690660477542979,,
mayfly-single,7,111007,216,687632,1165.4942944844563,0.025847515113010078,,
mayfly-single,7,111007,224,713024,1165.4171053568523,0.033246630692977411,,
mayfly-single,7,111007,232,738416,1165.3574473063152,0.020954222833799052,,
mayfly-single,7,111007,240,763808,1165.2958106994629,0.010341407318329734,,
mayfly-single,7,111007,248,789200,1165.2481257120769,0.018778803018739593,,
mayfly-single,7,111007,255,811418,1165.2257703145344,0.0098260733517013688,,
mayfly-single,7,111007,256,814592,1165.2257703145344,0.012445193377858604,,
mayfly-single,7,111007,264,839984,1165.2170079549153,0.011551768877508316,,
mayfly-single,7,111007,272,865376,1165.1895739237468,0.0058289754119054933,,
mayfly-single,7,111007,280,890768,1165.118579864502,0.0030420475058590859,,
mayfly-single,7,111007,288,916160,1165.0841573079426,0.010523521316059112,,
mayfly-single,7,111007,296,941552,1165.0610389709473,0.020403266096872628,,
mayfly-single,7,111007,304,966944,1164.9259147644043,0.024887933442532532,,
mayfly-single,7,111007,312,992336,1164.8228352864583,0.043529956381932973,,
mayfly-single,7,111007,320,1017728,1164.6168568929036,0.043742642682021354,,
mayfly-single,7,111007,328,1043120,1164.2825673421223,0.040782327304551426,,
mayfly-single,7,111007,336,1068512,1163.8941256205242,0.079917196959640613,,
mayfly-single,7,111007,344,1093904,1163.8192901611328,0.034603825595622861,,
mayfly-single,7,111007,352,1119296,1163.6902402242024,0.029967470757559986,,
mayfly-single,7,111007,360,1144688,1163.6266034444172,0.013716335126489029,,
mayfly-single,7,111007,368,1170080,1163.5449867248535,0.0084673940575526532,,
mayfly-single,7,111007,376,1195472,1163.5283902486165,0.0059035581404892311,,
mayfly-single,7,111007,384,1220864,1163.511828104655,0.0037273316300220545,,
mayfly-single,7,111007,392,1246256,1163.5097147623699,0.0035232015305477434,,
mayfly-single,7,111007,400,1271648,1163.4460779825847,0.0090955413656756065,,
mayfly-single,7,111007,408,1297040,1163.3682047526042,0.018742329388780728,,
mayfly-single,7,111007,416,1322432,1163.2135645548503,0.014451705002264796,,
mayfly-single,7,111007,424,1347824,1163.1110776265461,0.016699851145854355,,
mayfly-single,7,111007,432,1373216,1163.1030985514324,0.01195535390479548,,
mayfly-single,7,111007,440,1398608,1163.0853843688965,0.0069082626609986075,,
mayfly-single,7,111007,448,1424000,1163.0807774861653,0.0040573976916508867,,
mayfly-single,7,111007,456,1449392,1162.8399925231934,0.075043939215002103,,
mayfly-single,7,111007,464,1474784,1162.3976160685222,0.043798350656469906,,
mayfly-single,7,111007,472,1500176,1162.3278185526531,0.031771706701445496,,
mayfly-single,7,111007,480,1525568,1162.3160196940105,0.014764236797873727,,
mayfly-single,7,111007,488,1550960,1162.3052012125652,0.011638799349366504,,
mayfly-single,7,111007,496,1576352,1162.3000615437825,0.0092898204880501774,,
mayfly-single,7,111007,504,1601744,1162.2010726928711,0.010707067832454065,,
mayfly-single,7,111007,512,1627136,1162.1828219095867,0.007942737453360247,,
mayfly-single,7,111007,520,1652528,1162.1210861206055,0.0067559617520159378,,
mayfly-single,7,111007,528,1677920,1162.1074549357097,0.0051989015398425297,,
mayfly-single,7,111007,536,1703312,1162.1019872029622,0.0026906527936607786,,
mayfly-single,7,111007,544,1728704,1162.0847702026367,0.0049949567820409225,,
mayfly-single,7,111007,552,1754096,1162.0800768534343,0.012724369286538958,,
mayfly-single,7,111007,560,1779488,1162.0738894144695,0.0070490814490018492,,
mayfly-single,7,111007,568,1804880,1162.0682156880696,0.003388033852878683,,
mayfly-single,7,111007,576,1830272,1162.0109748840332,0.0048796175638110041,,
mayfly-single,7,111007,584,1855664,1161.9997571309407,0.0021107617125646167,,
mayfly-single,7,111007,592,1881056,1161.9934501647949,0.0011112461423993575,,
mayfly-single,7,111007,600,1906448,1161.9742457071941,0.00059833039915097367,,
mayfly-single,7,111007,608,1931840,1161.9600677490234,0.0021660996347367145,,
mayfly-single,7,111007,616,1957232,1161.9539845784504,0.00062584888382962009,,
mayfly-single,7,111007,624,1982624,1161.8736152648926,0.058192148018679682,,
mayfly-single,7,111007,632,2008016,1161.5263074239094,0.0061020871564998816,,
mayfly-single,7,111007,640,2033408,1161.4428075154622,0.0026862647617995087,,
mayfly-single,7,111007,648,2058800,1161.438180287679,0.0040989184403172167,,
mayfly-single,7,111007,656,2084192,1161.4367014567058,0.001378820375442418,,
mayfly-single,7,111007,664,2109584,1161.436087290446,0.00090640815438963957,,
mayfly-single,7,111007,672,2134976,1161.436087290446,0.00046091406889704734,,
mayfly-single,7,111007,680,2160368,1161.436087290446,0.00022409787296070256,,
mayfly-single,7,111007,688,2185760,1161.4355519612629,0.00017410235918801877,,
mayfly-single,7,111007,696,2211152,1161.4355519612629,0.00020660349049048815,,
mayfly-single,7,111007,704,2236544,1161.4355519612629,0.00026291165404931276,,
mayfly-single,7,111007,712,2261936,1161.4354553222656,0.00026295209058133437,,
mayfly-single,7,111007,720,2287328,1161.4328117370605,0.0006475864398922703,,
mayfly-single,7,111007,728,2312720,1161.4326299031575,0.00067878119596953752,,
mayfly-single,7,111007,736,2338112,1161.4326299031575,0.00047014321796463101,,
mayfly-single,7,111007,744,2363504,1161.4326299031575,0.0007805442910594324,,
mayfly-single,7,111007,752,2388896,1161.4326299031575,0.00040420806242682177,,
mayfly-single,7,111007,760,2414288,1161.4326299031575,0.00039651196846093368,,
mayfly-single,7,111007,768,2439680,1161.4326299031575,0.00041540360630263614,,
mayfly-single,7,111007,776,2465072,1161.4326299031575,0.00043259341613204321,,
mayfly-single,7,111007,784,2490464,1161.4326299031575,0.00046957693161263613,,
mayfly-single,7,111007,792,2515856,1161.4139633178711,0.0006887287904378559,,
mayfly-single,7,111007,800,2541248,1161.4137179056804,0.00065743372090953294,,
mayfly-single,7,111007,808,2566640,1161.4130757649739,0.00058888151627366539,,
mayfly-single,7,111007,816,2592032,1161.403470357259,0.00073337891997785206,,
mayfly-single,7,111007,824,2617424,1161.4032249450684,0.00058163511489816579,,
mayfly-single,7,111007,832,2642816,1161.4032249450684,0.00061442571671343669,,
mayfly-single,7,111007,840,2668208,1161.4032249450684,0.00078422159309181469,,
mayfly-single,7,111007,848,2693600,1161.4032249450684,0.000974057796964397,,
mayfly-single,7,111007,856,2718992,1161.4032249450684,0.00099820325055124796,,
mayfly-single,7,111007,864,2744384,1161.4032249450684,0.00099820336480453903,,
mayfly-single,7,111007,872,2769776,1161.3339920043945,0.0028362516930601081,,
mayfly-single,7,111007,880,2795168,1161.3307838439941,0.0010810620722101008,,
mayfly-single,7,111007,888,2820560,1161.3307838439941,0.00096615445445489808,,
mayfly-single,7,111007,896,2845952,1161.3307838439941,0.0011941578592201988,,
mayfly-single,7,111007,904,2871344,1161.3307838439941,0.0011912468741890642,,
mayfly-single,7,111007,912,2896736,1161.3307838439941,0.0011914118659824774,,
mayfly-single,7,111007,920,2922128,1161.2702382405598,0.00066850920913741362,,
mayfly-single,7,111007,928,2947520,1161.2613741556804,0.0021542574048578201,,
mayfly-single,7,111007,936,2972912,1161.2611287434895,0.0009973291049207118,,
mayfly-single,7,111007,944,2998304,1161.2611287434895,0.00087721040333739431,,
mayfly-single,7,111007,952,3023696,1161.2611287434895,0.0011712561717022777,,
mayfly-single,7,111007,960,3049088,1161.2611287434895,0.0011717265999038196,,
mayfly-single,7,111007,968,3074480,1161.2611287434895,0.0011718902012730211,,
mayfly-single,7,111007,976,3099872,1161.2611287434895,0.0011718922963594039,,
mayfly-single,7,111007,984,3125264,1161.2611287434895,0.001171892648582573,,
mayfly-single,7,111007,992,3150656,1161.2611287434895,0.0011718927096295206,,
mayfly-single,7,111007,1000,3176048,1161.2611287434895,0.0011718927194207395,,
mayfly-single,7,111007,1008,3201440,1161.2284876505535,0.0010219159905319973,,
mayfly-single,7,111007,1016,3226832,1161.2256342569988,0.0039516974629534834,,
mayfly-single,7,111007,1024,3252224,1161.2235844930012,0.0015676804432326052,,
mayfly-single,7,111007,1032,3277616,1161.2235844930012,0.00048179482823114091,,
mayfly-single,7,111007,1040,3303008,1161.0083808898926,0.00083069039025821369,,
mayfly-single,7,111007,1048,3328400,1158.8186937967937,0.013376848532346018,,
mayfly-single,7,111007,1056,3353792,1158.7810821533203,0.0041048541093333616,,
mayfly-single,7,111007,1064,3379184,1158.7661844889324,0.0023912350227717292,,
mayfly-single,7,111007,1072,3404576,1158.7604357401531,0.0020087002486560224,,
mayfly-single,7,111007,1080,3429968,1158.7575569152832,0.001492692468329368,,
mayfly-single,7,111007,1088,3455360,1158.7541669209797,0.0010264278247064866,,
mayfly-single,7,111007,1096,3480752,1158.7517585754395,0.00062608894335568763,,
mayfly-single,7,111007,1104,3506144,1158.7510808308919,0.00044097745280618209,,
mayfly-single,7,111007,1112,3531536,1158.7510808308919,0.00026019452431522762,,
mayfly-single,7,111007,1120,3556928,1158.7510808308919,0.00035013577969309699,,
mayfly-single,7,111007,1128,3582320,1158.7504386901855,0.00024101546616314172,,
mayfly-single,7,111007,1136,3607712,1158.7504386901855,0.00031166159311569715,,
