arm,block,seed,stage,restart,regime,population,iterations,evaluations,bestCost,termination
ext-w4,1,120001,1,32,,0,697,44608,608.73059844970703,convergence
ext-w4,1,120001,1,33,,0,656,41984,602.80069096883142,convergence
ext-w4,1,120001,1,34,,0,589,37696,598.92293802897132,convergence
ext-w4,1,120001,1,35,,0,643,41152,621.10703277587891,convergence
ext-w4,1,120001,1,36,,0,851,54464,611.43058141072595,convergence
ext-w4,1,120001,1,37,,0,655,41920,605.19459788004554,convergence
ext-w4,1,120001,1,38,,0,676,43264,618.00700378417969,convergence
ext-w4,1,120001,1,39,,0,517,33088,615.1192626953125,convergence
ext-w4,1,120001,1,40,,0,617,39488,608.77098210652673,convergence
ext-w4,1,120001,1,41,,0,777,49728,606.94053777058923,convergence
ext-w4,1,120001,1,42,,0,634,40576,610.13296508789062,convergence
ext-w4,1,120001,1,43,,0,729,46656,601.35813522338867,convergence
ext-w4,1,120001,1,44,,0,1027,65728,610.51063664754236,convergence
ext-w4,1,120001,1,45,,0,1112,71168,615.60841115315759,convergence
ext-w4,1,120001,1,46,,0,674,43136,610.10713068644202,convergence
ext-w4,1,120001,1,47,,0,603,38592,612.20134989420569,convergence
ext-w4,1,120001,1,48,,0,881,56384,610.76246007283532,convergence
ext-w4,1,120001,1,49,,0,740,47360,607.01927439371741,convergence
ext-w4,1,120001,1,50,,0,755,48320,605.18635050455725,convergence
ext-w4,1,120001,1,51,,0,708,45312,628.32347869873047,convergence
ext-w4,1,120001,1,52,,0,612,39168,610.11408487955725,convergence
ext-w4,1,120001,1,53,,0,602,38528,594.78538258870446,convergence
ext-w4,1,120001,1,54,,0,549,35136,612.92808787027991,convergence
ext-w4,1,120001,1,55,,0,614,39296,596.22310765584314,convergence
ext-w4,1,120001,1,56,,0,648,41472,604.88275019327796,convergence
ext-w4,1,120001,1,57,,0,580,37120,614.74455515543616,convergence
ext-w4,1,120001,1,58,,0,731,46784,614.9953727722168,convergence
ext-w4,1,120001,1,59,,0,630,40320,623.98656717936194,convergence
ext-w4,1,120001,1,60,,0,610,39040,613.79343668619788,convergence
ext-w4,1,120001,1,61,,0,837,53568,616.4095675150553,convergence
ext-w4,1,120001,1,62,,0,566,36224,613.02381642659509,convergence
ext-w4,1,120001,1,63,,0,677,43328,603.49439366658532,convergence
ext-w4,1,120001,1,64,,0,549,35136,616.92672220865882,convergence
ext-w4,1,120001,1,65,,0,673,43072,610.91159311930335,convergence
ext-w4,1,120001,1,66,,0,671,42944,621.9123649597168,convergence
ext-w4,1,120001,1,67,,0,561,35904,612.18492126464844,convergence
ext-w4,1,120001,1,68,,0,944,60416,612.51506042480469,convergence
ext-w4,1,120001,1,69,,0,603,38592,613.13472366333008,convergence
ext-w4,1,120001,1,70,,0,682,43648,601.15245183308923,convergence
ext-w2,1,120001,0,0,,0,395,25280,695.32883326212561,convergence
ext-w2,1,120001,0,1,,0,394,25216,694.53583653767907,convergence
ext-w2,1,120001,0,2,,0,352,22528,694.38913091023767,convergence
ext-w2,1,120001,0,3,,0,394,25216,720.85004679361975,convergence
ext-w2,1,120001,0,4,,0,327,20928,694.71643320719397,convergence
ext-w2,1,120001,0,5,,0,358,22912,704.1534309387207,convergence
ext-w2,1,120001,0,6,,0,289,18496,686.37260055541992,convergence
ext-w2,1,120001,0,7,,0,351,22464,704.26452128092444,convergence
ext-w2,1,120001,0,8,,0,349,22336,697.59186935424805,convergence
