arm,block,seed,stage,restart,regime,population,iterations,evaluations,bestCost,termination
full-ipop-l64,2,119002,0,2,large,256,1259,322304,1075.2326431274414,tol_fun
full-ipop-l64,2,119002,0,3,large,512,1589,813568,939.8897921244303,tol_fun
full-ipop-l64,2,119002,0,4,large,1024,1529,1565696,1008.6848627726237,tol_fun
full-ipop-l64,2,119002,0,5,large,2048,1680,3440640,973.82699966430664,tol_fun
full-ipop-l64,2,119002,0,6,large,4096,20,80000,1951.9942487080891,maximum_evaluations
full-r32-l64,2,119002,0,0,,0,1700,108800,1339.9755719502766,convergence
full-r32-l64,2,119002,0,1,,0,2371,151744,1157.4905802408855,convergence
full-r32-l64,2,119002,0,2,,0,1620,103680,1176.0779101053874,convergence
full-r32-l64,2,119002,0,3,,0,1401,89664,1211.3977673848469,convergence
full-r32-l64,2,119002,0,4,,0,1350,86400,1166.6816329956055,convergence
full-r32-l64,2,119002,0,5,,0,1610,103040,1375.816670735677,convergence
full-r32-l64,2,119002,0,6,,0,1891,121024,1168.4454727172852,convergence
full-r32-l64,2,119002,0,7,,0,3106,198784,1159.9446996053059,convergence
full-r32-l64,2,119002,0,8,,0,1470,94080,998.50988896687829,convergence
full-r32-l64,2,119002,0,9,,0,1316,84224,1261.7011985778809,convergence
full-r32-l64,2,119002,0,10,,0,1287,82368,1270.8920783996582,convergence
full-r32-l64,2,119002,0,11,,0,1567,100288,1052.5620091756184,convergence
full-r32-l64,2,119002,0,12,,0,1480,94720,1262.226843516032,convergence
full-r32-l64,2,119002,0,13,,0,1675,107200,1051.5020662943523,convergence
full-r32-l64,2,119002,0,14,,0,1626,104064,1101.8166186014812,convergence
full-r32-l64,2,119002,0,15,,0,1341,85824,1092.4714101155598,convergence
full-r32-l64,2,119002,0,16,,0,1307,83648,1373.6187426249187,convergence
full-r32-l64,2,119002,0,17,,0,1458,93312,1076.0741348266602,convergence
full-r32-l64,2,119002,0,18,,0,2158,138112,1193.8974838256836,convergence
full-r32-l64,2,119002,0,19,,0,1724,110336,1187.167256673177,convergence
full-r32-l64,2,119002,0,20,,0,1779,113856,929.972890218099,convergence
full-r32-l64,2,119002,0,21,,0,1333,85312,935.59098943074548,convergence
full-r32-l64,2,119002,0,22,,0,1321,84544,1086.7498639424641,convergence
full-r32-l64,2,119002,0,23,,0,1578,100992,903.96696980794275,convergence
full-r32-l64,2,119002,0,24,,0,1730,110720,986.81357955932617,convergence
full-r32-l64,2,119002,0,25,,0,2216,141824,1178.9618682861328,convergence
full-r32-l64,2,119002,0,26,,0,1372,87808,1178.4914665222168,convergence
full-r32-l64,2,119002,0,27,,0,1218,77952,1136.5842208862305,convergence
full-r32-l64,2,119002,0,28,,0,1316,84224,1059.9784291585286,convergence
full-r32-l64,2,119002,0,29,,0,1471,94144,1158.1215146382649,convergence
full-r32-l64,2,119002,0,30,,0,1489,95296,1147.5597445170085,convergence
full-r32-l64,2,119002,0,31,,0,1227,78528,1184.1507555643718,convergence
full-fill-l64,2,119002,0,0,,0,1700,108800,1339.9755719502766,convergence
full-fill-l64,2,119002,0,1,,0,2371,151744,1157.4905802408855,convergence
full-fill-l64,2,119002,0,2,,0,1620,103680,1176.0779101053874,convergence
full-fill-l64,2,119002,0,3,,0,1401,89664,1211.3977673848469,convergence
full-fill-l64,2,119002,0,4,,0,1350,86400,1166.6816329956055,convergence
full-fill-l64,2,119002,0,5,,0,1610,103040,1375.816670735677,convergence
full-fill-l64,2,119002,0,6,,0,1891,121024,1168.4454727172852,convergence
full-fill-l64,2,119002,0,7,,0,3106,198784,1159.9446996053059,convergence
full-fill-l64,2,119002,0,8,,0,1470,94080,998.50988896687829,convergence
full-fill-l64,2,119002,0,9,,0,1316,84224,1261.7011985778809,convergence
full-fill-l64,2,119002,0,10,,0,1287,82368,1270.8920783996582,convergence
full-fill-l64,2,119002,0,11,,0,1567,100288,1052.5620091756184,convergence
full-fill-l64,2,119002,0,12,,0,1480,94720,1262.226843516032,convergence
full-fill-l64,2,119002,0,13,,0,1675,107200,1051.5020662943523,convergence
full-fill-l64,2,119002,0,14,,0,1626,104064,1101.8166186014812,convergence
full-fill-l64,2,119002,0,15,,0,1341,85824,1092.4714101155598,convergence
full-fill-l64,2,119002,0,16,,0,1307,83648,1373.6187426249187,convergence
full-fill-l64,2,119002,0,17,,0,1458,93312,1076.0741348266602,convergence
full-fill-l64,2,119002,0,18,,0,2158,138112,1193.8974838256836,convergence
full-fill-l64,2,119002,0,19,,0,1724,110336,1187.167256673177,convergence
full-fill-l64,2,119002,0,20,,0,1779,113856,929.972890218099,convergence
full-fill-l64,2,119002,0,21,,0,1333,85312,935.59098943074548,convergence
full-fill-l64,2,119002,0,22,,0,1321,84544,1086.7498639424641,convergence
full-fill-l64,2,119002,0,23,,0,1578,100992,903.96696980794275,convergence
full-fill-l64,2,119002,0,24,,0,1730,110720,986.81357955932617,convergence
full-fill-l64,2,119002,0,25,,0,2216,141824,1178.9618682861328,convergence
full-fill-l64,2,119002,0,26,,0,1372,87808,1178.4914665222168,convergence
full-fill-l64,2,119002,0,27,,0,1218,77952,1136.5842208862305,convergence
full-fill-l64,2,119002,0,28,,0,1316,84224,1059.9784291585286,convergence
full-fill-l64,2,119002,0,29,,0,1471,94144,1158.1215146382649,convergence
full-fill-l64,2,119002,0,30,,0,1489,95296,1147.5597445170085,convergence
full-fill-l64,2,119002,0,31,,0,1227,78528,1184.1507555643718,convergence
full-fill-l64,2,119002,0,32,,0,1755,112320,1058.7590738932292,convergence
full-fill-l64,2,119002,0,33,,0,1391,89024,1238.5524838765461,convergence
full-fill-l64,2,119002,0,34,,0,1598,102272,1238.2440783182781,convergence
full-fill-l64,2,119002,0,35,,0,1634,104576,1163.7016258239746,convergence
full-fill-l64,2,119002,0,36,,0,1433,91712,1064.7769775390625,convergence
full-fill-l64,2,119002,0,37,,0,2493,159552,1126.9546712239583,convergence
full-fill-l64,2,119002,0,38,,0,1562,99968,1103.0537261962891,convergence
full-fill-l64,2,119002,0,39,,0,1478,94592,1120.1875648498535,convergence
full-fill-l64,2,119002,0,40,,0,1403,89792,1181.2724469502766,convergence
full-fill-l64,2,119002,0,41,,0,1619,103616,977.77478281656897,convergence
full-fill-l64,2,119002,0,42,,0,1637,104768,1128.758004506429,convergence
full-fill-l64,2,119002,0,43,,0,2115,135360,1019.5441385904948,convergence
full-fill-l64,2,119002,0,44,,0,1506,96384,1273.5172538757324,convergence
full-fill-l64,2,119002,0,45,,0,1316,84224,1119.8837127685547,convergence
full-fill-l64,2,119002,0,46,,0,1822,116608,1135.6278165181477,convergence
full-fill-l64,2,119002,0,47,,0,1415,90560,1099.429084777832,convergence
full-fill-l64,2,119002,0,48,,0,1367,87488,1346.5512975056965,convergence
full-fill-l64,2,119002,0,49,,0,1723,110272,1244.8337758382161,convergence
