arm,block,seed,stage,iteration,evaluations,bestCost,populationSpread,sigma,conditionNumber,distributionExtent,restart
pol-term-cma,3,130003,4,52690,3372127,620.69126637776696,,0.14568890533001927,3177958.0129737798,0.00044497473935949848,27
pol-term-cma,3,130003,4,52724,3374303,620.69126637776696,,0.278316323900198,58.614805294774769,0.16124369536463953,28
pol-term-cma,3,130003,4,52792,3378655,620.69126637776696,,0.33914956245376615,13147.590663911324,0.0040667425179100238,28
pol-term-cma,3,130003,4,52826,3380831,620.69126637776696,,0.20572452182304141,609799.00731936179,0.00086116306850271692,28
pol-term-cma,3,130003,4,52894,3385183,620.69126637776696,,0.40844899232948317,542.57615696672451,0.12757459706863902,29
pol-term-cma,3,130003,4,52962,3389535,620.69126637776696,,0.099470180808418115,1118913.7294140966,0.0040263587146557814,29
pol-term-cma,3,130003,4,52996,3391711,620.69126637776696,,0.32781113063243272,4.5100592312232335,0.36636113520763203,30
pol-term-cma,3,130003,4,53064,3396063,620.69126637776696,,0.085055122247120266,7591.0614434141398,0.0077308611923352878,30
pol-term-cma,3,130003,4,53098,3398239,620.69126637776696,,0.038185142822270361,3024850.0583322896,0.0025740326648468364,30
pol-term-cma,3,130003,4,53166,3402591,620.69126637776696,,0.28088688962270675,6969.159762155964,0.050148132635807106,31
pol-term-cma,3,130003,4,53200,3404767,620.69126637776696,,0.14758175273009363,92450.774353653629,0.0085768141955767842,31
pol-term-cma,3,130003,4,53268,3409119,620.69126637776696,,0.29823586730841606,4100322.2698706454,0.0032942715993128984,31
pol-term-cma,3,130003,4,53302,3411295,620.69126637776696,,0.26352077767544013,14.275725425789084,0.18632053259501768,32
pol-term-cma,3,130003,4,53370,3415647,620.69126637776696,,0.16905292415517603,10983.693203376108,0.0061054273991381393,32
pol-term-cma,3,130003,4,53404,3417823,620.69126637776696,,0.12836673255054956,1286871.5781301125,0.0033908295434745125,32
pol-term-cma,3,130003,4,53472,3422175,620.69126637776696,,0.3442900805409595,4.025764772266565,0.39514690047954854,33
pol-term-cma,3,130003,4,53540,3426527,620.69126637776696,,0.13991226831935735,11701.763711929585,0.0085672546552473909,33
pol-term-cma,3,130003,4,53574,3428703,620.69126637776696,,0.068852903528247023,187784.88569549416,0.00099543865812593306,33
pol-term-cma,3,130003,4,53642,3433055,620.69126637776696,,0.43543937962042711,138.77463347519,0.28983338933334574,34
pol-term-cma,3,130003,4,53676,3435231,620.69126637776696,,0.31947078634037018,6693.7534677806534,0.02299055972435839,34
pol-term-cma,3,130003,4,53744,3439583,620.69126637776696,,0.093412872569858266,1289388.807771455,0.00043107823229971234,34
pol-term-cma,3,130003,4,53778,3441759,620.69126637776696,,0.39425163285028464,58.71753512187172,0.25115143038334858,35
pol-term-cma,3,130003,4,53846,3446111,620.69126637776696,,0.10949271961339294,5621.7371789198987,0.008212828057339373,35
pol-term-cma,3,130003,4,53880,3448287,620.69126637776696,,0.085314897202222226,1848934.743048033,0.0035257589273359718,35
pol-term-cma,3,130003,4,53948,3452639,620.69126637776696,,0.33991768767605729,50.649023513276944,0.22724932377014867,36
pol-term-cma,3,130003,4,54016,3456991,620.69126637776696,,0.21895608835546515,2272.5260734263825,0.0034505453131860181,36
pol-term-cma,3,130003,4,54050,3459167,620.69126637776696,,0.18272469072937311,22420.013742491228,0.00085887256130529749,36
pol-term-cma,3,130003,4,54118,3463519,620.69126637776696,,0.26855556988307572,22.289277314211514,0.19661829550071114,37
pol-term-cma,3,130003,4,54152,3465695,620.69126637776696,,0.35945238862396095,4419.8913510077628,0.05539193138559742,37
pol-term-cma,3,130003,4,54220,3470047,620.69126637776696,,0.15310015366228183,50482.537418360516,0.0011011242892915872,37
pol-term-cma,3,130003,4,54254,3472223,620.69126637776696,,0.076878046914909084,2255012.1046990845,0.00032178774114092644,37
pol-term-cma,3,130003,4,54322,3476575,620.69126637776696,,0.63622457416539047,760.94347804549693,0.10603029163348549,38
pol-term-cma,3,130003,4,54356,3478751,620.69126637776696,,0.48431109103344849,8687.3106472334603,0.011764117297063385,38
pol-term-cma,3,130003,4,54424,3483103,620.69126637776696,,0.23662926907253176,514655.85830261628,0.00093717448442057183,38
pol-term-cma,3,130003,4,54492,3487455,620.69126637776696,,0.39292123489225211,438.62157515562848,0.17374513576478803,39
pol-term-cma,3,130003,4,54526,3489631,620.69126637776696,,0.3465473356280982,8239.0618564212964,0.016364523691328441,39
pol-term-cma,3,130003,4,54594,3493983,620.69126637776696,,0.16443026688126697,1565478.1225772765,0.00066251674813549012,39
pol-term-cma,3,130003,4,54628,3496159,620.69126637776696,,0.27480788794159655,9.8580766286315811,0.19804789912103923,40
pol-term-cma,3,130003,4,54696,3500511,620.69126637776696,,0.33783434100649634,3336.5080713891698,0.016517109281384227,40
pol-term-cma,3,130003,4,54730,3502687,620.69126637776696,,0.15570861181509554,1058296.6107207623,0.0046194877524601673,40
pol-term-cma,3,130003,4,54798,3507039,620.69126637776696,,0.34698245287725699,567.41474854104911,0.11021618387008351,41
pol-term-cma,3,130003,4,54832,3509215,620.69126637776696,,0.37196200902793375,5921.4993121917369,0.011971215491211497,41
pol-term-cma,3,130003,4,54900,3513567,620.69126637776696,,0.11853161176069267,1384809.3646480422,0.00067422953654090972,41
pol-term-cma,3,130003,4,54934,3515743,620.69126637776696,,0.25753733857315542,30.990009708701653,0.16774222834591351,42
pol-term-cma,3,130003,4,55002,3520095,620.69126637776696,,0.10788513959477586,34726.104949942353,0.0027466540970533609,42
pol-term-cma,3,130003,4,55070,3524447,620.69126637776696,,0.13647424303957567,2190127.3553712158,0.00054648330356277849,42
pol-term-cma,3,130003,4,55104,3526623,620.69126637776696,,0.30285143803049758,428.31256217378416,0.20505947347482983,43
pol-term-cma,3,130003,4,55172,3530975,620.69126637776696,,0.066234136117003684,347309.06740523077,0.0033651368304605418,43
pol-term-cma,3,130003,4,55206,3533151,620.69126637776696,,0.065999408078958141,3720256.2022581655,0.0019018993162287254,43
pol-term-cma,3,130003,4,55274,3537503,620.69126637776696,,0.19153218093160509,3029.0341167805882,0.063578845244192259,44
pol-term-cma,3,130003,4,55308,3539679,620.69126637776696,,0.10328892683973827,10677.342713294494,0.0077721014056032446,44
pol-term-cma,3,130003,4,55376,3544031,620.69126637776696,,0.2838388815330895,2.8296367764649908,0.33495113597674353,45
pol-term-cma,3,130003,4,55410,3546207,620.69126637776696,,0.26710965342955678,1113.2117581923062,0.19432362028478598,45
pol-term-cma,3,130003,4,55478,3550559,620.69126637776696,,0.091205578210714747,111433.41583823804,0.0054082958103182999,45
pol-term-cma,3,130003,4,55546,3554911,620.69126637776696,,0.28576089182310399,524.56520211777809,0.15559634622890675,46
pol-term-cma,3,130003,4,55580,3557087,620.69126637776696,,0.085324204992789823,99994.353634479441,0.016530709715185155,46
pol-term-cma,3,130003,4,55648,3561439,620.69126637776696,,0.35986434107191106,2.914738400204774,0.32436894238991998,47
pol-term-cma,3,130003,4,55682,3563615,620.69126637776696,,0.10205926940781594,966.44717028715172,0.047713188970523415,47
pol-term-cma,3,130003,4,55750,3567967,620.69126637776696,,0.036411484227300894,5776585.9185565356,0.0045703574361592421,47
pol-term-cma,3,130003,4,55784,3570143,620.69126637776696,,0.028562273750493299,192407595.47553572,0.0025324752481795231,47
pol-term-cma,3,130003,4,55852,3574495,620.69126637776696,,0.31303968993605819,158.9385219568565,0.16387192359698149,48
pol-term-cma,3,130003,4,55886,3576671,620.69126637776696,,0.13568292584285871,41449.516701557324,0.020399509427383049,48
pol-term-cma,3,130003,4,55954,3581023,620.69126637776696,,0.060408840384094546,1852939.6115472252,0.0015311015667312494,48
pol-term-cma,3,130003,4,56022,3585375,620.69126637776696,,0.30916524595266548,232.35147625902241,0.10942624976074804,49
pol-term-cma,3,130003,4,56056,3587551,620.69126637776696,,0.80200572013295524,2098.6675578379754,0.085148927396630575,49
pol-term-cma,3,130003,4,56124,3591903,620.69126637776696,,0.14142377075348458,1244573.5621484788,0.0016006124836301697,49
pol-term-cma,3,130003,4,56158,3594079,620.69126637776696,,0.29994142710626787,79.884015189028787,0.22185699502999953,50
pol-term-cma,3,130003,4,56226,3598431,620.69126637776696,,0.13842164062952073,37113.238344743913,0.004094829365813301,50
pol-term-cma,3,130003,4,56260,3600607,620.69126637776696,,0.17155847430917706,110976.88495466282,0.00096675286520747172,50
pol-term-cma,3,130003,4,56328,3604959,620.69126637776696,,0.46248026778219975,1067.0884768895294,0.12078929334352442,51
pol-term-cma,3,130003,4,56362,3607135,620.69126637776696,,0.1860074753777668,5214.2311635585238,0.0065075963750251022,51
pol-term-cma,3,130003,4,56430,3611487,620.69126637776696,,0.15815063542524119,926929.12840064382,0.00064705740222469792,51
pol-term-cma,3,130003,4,56498,3615839,620.69126637776696,,0.20199301623788435,394.90254648439168,0.057937730962847087,52
pol-term-cma,3,130003,4,56532,3618015,620.69126637776696,,0.10793016486541407,4887.5380102383588,0.0049277200695991676,52
pol-term-cma,3,130003,4,56600,3622367,620.69126637776696,,0.16371865508959663,489055.88304274547,0.0016387791981917203,52
pol-term-cma,3,130003,4,56634,3624543,620.69126637776696,,0.37686284935568604,16.300916898035432,0.36825712196810662,53
pol-term-cma,3,130003,4,56702,3628895,620.69126637776696,,0.31295588854128531,7586.4862297142517,0.0080067404107322139,53
pol-term-cma,3,130003,4,56736,3631071,620.69126637776696,,0.17092783617229187,13961.108062290006,0.00087723153750594515,53
pol-term-cma,3,130003,4,56804,3635423,620.69126637776696,,0.34519116578913711,7.2089829239700256,0.28158161399932441,54
pol-term-cma,3,130003,4,56838,3637599,620.69126637776696,,0.44861394132867022,1036.8639186244584,0.11814865928583239,54
pol-term-cma,3,130003,4,56906,3641951,620.69126637776696,,0.19092868289685819,36844.358119522032,0.002909081159717971,54
pol-term-cma,3,130003,4,56940,3644127,620.69126637776696,,0.1177357933429399,1086754.7008262845,0.00046489010083600819,54
pol-term-cma,3,130003,4,57008,3648479,620.69126637776696,,0.1631425422419307,1475.4303824562678,0.0699566297875968,55
pol-term-cma,3,130003,4,57076,3652831,620.69126637776696,,0.10524007638470391,2669969.8877514647,0.0076839235716905816,55
pol-term-cma,3,130003,4,57110,3655007,620.69126637776696,,0.23989835993937819,5.5608530986077476,0.29082801719060364,56
pol-term-cma,3,130003,4,57178,3659359,620.69126637776696,,0.17711861022778522,9970.767860075528,0.0085420771535301542,56
pol-term-cma,3,130003,4,57212,3661535,620.69126637776696,,0.082270985867932467,259030.69268049547,0.0011302382605933141,56
pol-term-cma,3,130003,4,57280,3665887,620.69126637776696,,0.41443328005256441,2142.2957598745165,0.090367255736074514,57
pol-term-cma,3,130003,4,57314,3668063,620.69126637776696,,0.14443869804748916,12261.532498501232,0.0077263244108882198,57
pol-term-cma,3,130003,4,57382,3672415,620.69126637776696,,0.32306317725132744,22.403100050395331,0.37627227408415354,58
pol-term-cma,3,130003,4,57416,3674591,620.69126637776696,,0.51655851233348171,939.68040760934855,0.1149946255983034,58
pol-term-cma,3,130003,4,57484,3678943,620.69126637776696,,0.11891099780374836,13451.356695803972,0.00081043633172649305,58
pol-term-cma,3,130003,4,57552,3683295,620.69126637776696,,0.35168953829671418,91.77720799255745,0.23263647466583326,59
pol-term-cma,3,130003,4,57586,3685471,620.69126637776696,,0.47249984179346693,678.4487359815472,0.038668034548275922,59
pol-term-cma,3,130003,4,57654,3689823,620.69126637776696,,0.15649252927581775,378234.04045871913,0.00099097250212485462,59
pol-term-cma,3,130003,4,57688,3691999,620.69126637776696,,0.2367834423784114,7897457.6134850914,0.0014119764322526737,59
pol-term-cma,3,130003,4,57756,3696351,620.69126637776696,,0.17678128141892352,4928.9174279440167,0.060691655077453381,60
pol-term-cma,3,130003,4,57790,3698527,620.69126637776696,,0.077770861106060629,20476.601364463855,0.0045075659736540236,60
pol-term-cma,3,130003,4,57858,3702879,620.69126637776696,,0.34342268759548034,24.09550968625372,0.25004499402026387,61
pol-term-cma,3,130003,4,57892,3705055,620.69126637776696,,0.82215825503077866,577.79675377327533,0.12862970204820015,61
pol-term-cma,3,130003,4,57960,3709407,620.69126637776696,,0.55113907149585595,28221.208296720513,0.0035705998320668146,61
pol-term-cma,3,130003,4,58028,3713759,620.69126637776696,,0.41626709603077333,13.176805591468986,0.41621805925877742,62
pol-term-cma,3,130003,4,58062,3715935,620.69126637776696,,0.49318532843032797,1036.7798505417852,0.11338865351204705,62
pol-term-cma,3,130003,4,58130,3720287,620.69126637776696,,0.12806298905925051,38407.093765855585,0.0016032634326176246,62
pol-term-cma,3,130003,4,58164,3722463,620.69126637776696,,0.096101355684734865,3509840.6662353901,0.00060507601688255998,62
pol-term-cma,3,130003,4,58232,3726815,620.69126637776696,,0.12918383089553059,4068.3315738930492,0.043527880976626063,63
pol-term-cma,3,130003,4,58266,3728991,620.69126637776696,,0.17364558083068835,16991.734570784232,0.01690196201263422,63
pol-term-cma,3,130003,4,58334,3733343,620.69126637776696,,0.060217740978945507,18863007.387503501,0.0016101679831414641,63
pol-term-cma,3,130003,4,58368,3735519,620.69126637776696,,0.19351721852830528,374.05969832433442,0.11234713332675697,64
pol-term-cma,3,130003,4,58436,3739871,620.69126637776696,,0.071908980851032284,23029.252063504096,0.0016649276710826873,64
pol-term-cma,3,130003,4,58470,3742047,620.69126637776696,,0.071635375354862918,3509772.604388468,0.001030482889151061,64
pol-term-cma,3,130003,4,58538,3746399,620.69126637776696,,0.29480580186321237,4484.1909710234131,0.021915038966612448,65
pol-term-cma,3,130003,4,58606,3750751,620.69126637776696,,0.081810227692791671,170611.07177901841,0.00062785684059683952,65
pol-term-cma,3,130003,4,58640,3752927,620.69126637776696,,0.126526059548484,306356.07973910338,0.00046260688329041933,65
pol-term-cma,3,130003,4,58708,3757279,620.69126637776696,,1.0106104556359945,1391.839822956606,0.12591507715808989,66
pol-term-cma,3,130003,4,58742,3759455,620.69126637776696,,0.35011287910254446,6594.1634927605464,0.0068057817672466389,66
pol-term-cma,3,130003,4,58810,3763807,620.69126637776696,,0.15445158629639016,419112.5788493157,0.00046240764677788919,66
pol-term-cma,3,130003,4,58844,3765983,620.69126637776696,,0.20296225396930942,444.71712321161709,0.082108465192510124,67
pol-term-cma,3,130003,4,58912,3770335,620.69126637776696,,0.089589693602061996,53860.169733191608,0.0015585380097668643,67
pol-term-cma,3,130003,4,58946,3772511,620.69126637776696,,0.078158496449699189,6019985.6674841642,0.00072072492242243353,67
pol-term-cma,3,130003,4,59014,3776863,620.69126637776696,,0.50316660080437314,1534.8670924065959,0.14053992177294683,68
pol-term-cma,3,130003,4,59082,3781215,620.69126637776696,,0.14329632675410284,382194.88786149182,0.0026232959439855732,68
pol-term-cma,3,130003,4,59116,3783391,620.69126637776696,,0.16061152454105559,74986449.357686579,0.0030241738299115191,68
pol-term-cma,3,130003,4,59184,3787743,620.69126637776696,,0.095145942296189556,6834.3913109888681,0.033511169875096676,69
pol-term-cma,3,130003,4,59218,3789919,620.69126637776696,,0.085963374026417738,9988.9761475599407,0.0060897565503061548,69
pol-term-cma,3,130003,4,59286,3794271,620.69126637776696,,0.37249200081604744,5.3549615149160905,0.46957101574421489,70
pol-term-cma,3,130003,4,59320,3796447,620.69126637776696,,0.37478769524793354,796.68697430038128,0.10916082750023973,70
pol-term-cma,3,130003,4,59388,3800799,620.69126637776696,,0.18476453779753799,29878.327480147702,0.0038479615100575075,70
pol-term-cma,3,130003,4,59422,3802975,620.69126637776696,,0.20393596599203245,61252.998962998478,0.00085673477849432234,70
pol-term-cma,3,130003,4,59490,3807327,620.69126637776696,,0.3936221903427799,8.0690330843502807,0.46326262381528216,71
pol-term-cma,3,130003,4,59558,3811679,620.69126637776696,,0.19420215461098156,90216.617852588592,0.019974434449943606,71
pol-term-cma,3,130003,4,59592,3813855,620.69126637776696,,0.12999842518877724,1066567.4227511452,0.0060035629316142784,71
pol-term-cma,3,130003,4,59660,3818207,620.69126637776696,,0.35886951006647494,743.74083162378531,0.10575406471468264,72
pol-term-cma,3,130003,4,59694,3820383,620.69126637776696,,0.11438671213072865,4736.1370154145507,0.0059004634852194218,72
pol-term-cma,3,130003,4,59762,3824735,620.69126637776696,,0.30797247951740125,16.377987286298112,0.2347488872131934,73
pol-term-cma,3,130003,4,59796,3826911,620.69126637776696,,0.53486034233476121,4069.1572571305801,0.10738968904333612,73
pol-term-cma,3,130003,4,59864,3831263,620.69126637776696,,0.07481387903951231,901165.58034909912,0.0012420928702519924,73
pol-term-cma,3,130003,4,59898,3833439,620.69126637776696,,0.078127816786652107,14005469.965819465,0.0005670358692470859,73
pol-term-cma,3,130003,4,59966,3837791,620.69126637776696,,0.23309790924914933,4876.8818342248996,0.047309646354986606,74
pol-term-cma,3,130003,4,60034,3842143,620.69126637776696,,0.065821463591436258,1447930.4201377078,0.0010590310299070946,74
pol-term-cma,3,130003,4,60068,3844319,620.69126637776696,,0.075514389040273813,20004819.395590179,0.00051401730361060483,74
pol-term-cma,3,130003,4,60136,3848671,620.69126637776696,,0.13481837216995179,2899.229898858971,0.02168264605118736,75
pol-term-cma,3,130003,4,60170,3850847,620.69126637776696,,0.11793993025743305,904.06562958215716,0.0024927268109024791,75
pol-term-cma,3,130003,4,60238,3855199,620.69126637776696,,0.042043696739491716,46796135.326362364,0.0012563209937353891,75
pol-term-cma,3,130003,4,60272,3857375,620.69126637776696,,0.46905132028594287,12.450278339583765,0.29557883846410815,76
pol-term-cma,3,130003,4,60340,3861727,620.69126637776696,,0.10301287487934138,22379.884332028996,0.013459022115978313,76
pol-term-cma,3,130003,4,60374,3863903,620.69126637776696,,0.069009132477715965,272776.75406848412,0.0016618792452033711,76
pol-term-cma,3,130003,4,60442,3868255,620.69126637776696,,0.23200656332735134,81.983243406576349,0.15274955097401435,77
pol-term-cma,3,130003,4,60476,3870431,620.69126637776696,,0.16265843583584877,5107.4328721894744,0.020633896173075081,77
pol-term-cma,3,130003,4,60544,3874783,620.69126637776696,,0.036935997634259331,798572.47252300766,0.00051166263332763759,77
pol-term-cma,3,130003,5,60570,3876449,620.62536875406897,,0.2939631139097772,1.9812810298451731,0.31339759039761078,0
pol-term-cma,3,130003,5,60624,3879905,606.93788655598962,,0.23593496887280296,1611.7733967051845,0.035227618984518053,0
pol-term-cma,3,130003,5,60677,3883297,606.72311655680335,,0.070109200894123369,547411.0612893909,0.0032053413894051423,0
pol-term-cma,3,130003,5,60749,3887905,606.72311655680335,,0.1526317019904179,17286.822903484011,0.061740695084530874,1
pol-term-cma,3,130003,5,60785,3890209,606.72311655680335,,0.095104091059679735,31120.955949275973,0.0062887277970887076,1
pol-term-cma,3,130003,5,60857,3894817,606.72311655680335,,0.39518247350765118,109.66751956268878,0.19987801413959302,2
pol-term-cma,3,130003,5,60893,3897121,606.72311655680335,,0.24626195114145172,14104.399843078487,0.051953861386559122,2
pol-term-cma,3,130003,5,60965,3901729,606.72311655680335,,0.28464043415029738,1.7415090734415999,0.28801842520178766,3
pol-term-cma,3,130003,5,61001,3904033,606.72311655680335,,0.17702534350333535,541.06677599870386,0.087961899861035114,3
pol-term-cma,3,130003,5,61073,3908641,606.72311655680335,,0.041670359066753669,2781291.2480655513,0.0028488893528451544,3
pol-term-cma,3,130003,5,61109,3910945,606.72311655680335,,0.17960615584291417,39.642720307622625,0.16479108584777113,4
pol-term-cma,3,130003,5,61163,3914401,606.72293726603186,,0.059941725545369723,152905.76449804107,0.008368165087082418,4
pol-term-cma,3,130003,5,61217,3917857,606.72076034545898,,0.3528199571315202,101.42743986006481,0.26981590961589907,5
pol-term-cma,3,130003,5,61289,3922465,606.72076034545898,,0.18556425290832687,5694.4199302248517,0.004402955237734491,5
pol-term-cma,3,130003,5,61325,3924769,606.72076034545898,,0.078100341891293154,2594733.6467230888,0.0022083756399936794,5
pol-term-cma,3,130003,5,61397,3929377,606.72076034545898,,0.3594285141534953,296.74269879790091,0.16180300392684119,6
pol-term-cma,3,130003,5,61433,3931681,606.72076034545898,,0.1454319377237222,69307.524646317892,0.029305362242434088,6
pol-term-cma,3,130003,5,61469,3933985,606.72076034545898,,0.091687895380848344,1834866.4273637224,0.0075386766311557633,6
pol-term-cma,3,130003,5,61541,3938593,606.72076034545898,,0.21980176177835004,106.20690935319237,0.16201434221303093,7
pol-term-cma,3,130003,5,61577,3940897,606.72076034545898,,0.093932676465100368,60409.038585268732,0.016299081463309148,7
pol-term-cma,3,130003,5,61649,3945505,606.72076034545898,,0.3556515667426825,16.186710263860292,0.2288686696104914,8
pol-term-cma,3,130003,5,61685,3947809,606.72076034545898,,0.38061736804858776,4356.2034445489317,0.060955963114968939,8
pol-term-cma,3,130003,5,61756,3952353,606.71813583374023,,0.12673895088168174,26619150.262660012,0.008906963174242076,8
pol-term-cma,3,130003,5,61793,3954721,606.71813583374023,,0.38381136270938604,10.440944782663585,0.37402728544261538,9
pol-term-cma,3,130003,5,61865,3959329,606.71813583374023,,0.32640114193286368,101905.64344307664,0.025192718943656486,9
pol-term-cma,3,130003,5,61901,3961633,606.71813583374023,,0.1179911373955147,6147587.7438223576,0.0045203939585716918,9
pol-term-cma,3,130003,5,61973,3966241,606.71390406290686,,0.2635404076639401,45.174550967398609,0.22978884430371854,10
pol-term-cma,3,130003,5,62009,3968545,606.71390406290686,,0.1678137213759468,23884.740690961113,0.040238635466364019,10
pol-term-cma,3,130003,5,62049,3971105,606.70225779215491,,0.082213236457871541,258609.81536073505,0.0053264842430080332,10
pol-term-cma,3,130003,5,62117,3975457,606.69682947794593,,0.35257150300230455,80.832662840173327,0.15761388166365803,11
pol-term-cma,3,130003,5,62189,3980065,606.69682947794593,,0.062677829346489466,400712.43574226479,0.0037265214310620073,11
pol-term-cma,3,130003,5,62225,3982369,606.69682947794593,,0.052695093004554126,19106852.978137366,0.0013540704069029763,11
pol-term-cma,3,130003,5,62261,3984673,606.69682947794593,,0.30778017147704806,79.018373506215539,0.162137255391439,12
pol-term-cma,3,130003,5,62333,3989281,606.69682947794593,,0.080747514663471506,1010468.4679210844,0.0046432599676580043,12
pol-term-cma,3,130003,5,62369,3991585,606.69682947794593,,0.30280949985629008,26.020999562668575,0.28768166486066621,13
pol-term-cma,3,130003,5,62419,3994785,602.31235249837243,,0.41411987305333048,18526.465406115825,0.051340342976724025,13
pol-term-cma,3,130003,5,62471,3998113,602.10468037923181,,0.23200351581288703,54130021.979987308,0.0071874377269926038,13
pol-term-cma,3,130003,5,62549,4003105,602.10359446207679,,0.13510757553272626,6547.3609833865639,0.097826165545622332,14
pol-term-cma,3,130003,5,62585,4005409,602.10359446207679,,0.058807869930751544,23680.237784307727,0.0071627068832761497,14
pol-term-cma,3,130003,5,62657,4010017,602.10359446207679,,0.30398583546946889,31.783213161880767,0.15305444488379991,15
pol-term-cma,3,130003,5,62693,4012321,602.10359446207679,,0.36499891273237683,1696.4330577457736,0.058198710033081108,15
pol-term-cma,3,130003,5,62765,4016929,602.10359446207679,,0.077088538502564585,1554243.1051329381,0.0022876594164569866,15
pol-term-cma,3,130003,5,62801,4019233,602.10359446207679,,0.22055775360274218,576.406663160535,0.13731733828167286,16
pol-term-cma,3,130003,5,62873,4023841,602.10359446207679,,0.042321724295901753,4869415.3490180084,0.0034689644965449394,16
pol-term-cma,3,130003,5,62909,4026145,602.10359446207679,,0.35713012422028134,83.31850304437738,0.18013255633481903,17
pol-term-cma,3,130003,5,62945,4028449,602.10359446207679,,0.13078991208066718,4046.222556849742,0.023226391626362801,17
pol-term-cma,3,130003,5,63017,4033057,602.10359446207679,,0.068300501288318521,109090275.46533382,0.0046608146821699257,17
pol-term-cma,3,130003,5,63053,4035361,602.10359446207679,,0.23684547814838208,10.307692018418438,0.18411550079680583,18
pol-term-cma,3,130003,5,63125,4039969,602.10359446207679,,0.11615952316184371,237109.32249800061,0.010631914239152392,18
pol-term-cma,3,130003,5,63161,4042273,602.10359446207679,,0.074645191610739764,4152502.3819303629,0.0017044030241282376,18
pol-term-cma,3,130003,5,63233,4046881,602.10359446207679,,0.28493299437029812,7763.9787060547669,0.11967706209577415,19
pol-term-cma,3,130003,5,63269,4049185,602.10359446207679,,0.13182311642055314,24384.439206256389,0.011428477009899067,19
pol-term-cma,3,130003,5,63341,4053793,602.10359446207679,,0.035469492864491615,468710221.31623703,0.0032472957647777007,19
pol-term-cma,3,130003,5,63377,4056097,602.10359446207679,,0.33187530681494137,118.86161160641441,0.12949381807166455,20
pol-term-cma,3,130003,5,63449,4060705,602.10359446207679,,0.15216159222426023,176156.47124656345,0.0050730678554642139,20
pol-term-cma,3,130003,5,63485,4063009,602.10359446207679,,0.11823880949619825,5079598.6154709226,0.0024720329963392584,20
pol-term-cma,3,130003,5,63557,4067617,602.10359446207679,,0.20177225510463967,10444.326300735318,0.11790654872023351,21
pol-term-cma,3,130003,5,63593,4069921,602.10359446207679,,0.061180806447116792,133098.51783714248,0.0099721830670488586,21
pol-term-cma,3,130003,5,63665,4074529,602.10359446207679,,0.24133284635337168,230.29191271356049,0.13114645621603421,22
pol-term-cma,3,130003,5,63701,4076833,602.10359446207679,,0.087810727177967882,7967.5991412436197,0.016069943790826578,22
pol-term-cma,3,130003,5,63737,4079137,602.10359446207679,,0.047475484506037786,1380413.2677669821,0.005256204645827837,22
pol-term-cma,3,130003,5,63809,4083745,602.10359446207679,,0.36550843658355353,96.316588086495884,0.19815538111528591,23
pol-term-cma,3,130003,5,63845,4086049,602.10359446207679,,0.15795408263370533,18458.935342460416,0.055367898237018126,23
pol-term-cma,3,130003,5,63917,4090657,602.10359446207679,,0.057416033117864147,63350267.883536331,0.0025174929726598885,23
pol-term-cma,3,130003,5,63953,4092961,602.10359446207679,,0.27391621029862773,57.719091138622773,0.13294442247279864,24
pol-term-cma,3,130003,5,64025,4097569,602.10359446207679,,0.3705331315964,9747761.3127871603,0.015502417136593411,24
pol-term-cma,3,130003,5,64061,4099873,602.10359446207679,,0.47822809534573718,20810409.137257095,0.0032569673092354176,24
pol-term-cma,3,130003,5,64133,4104481,602.10359446207679,,0.18490715816930822,2406.1600318515621,0.06394566397807866,25
pol-term-cma,3,130003,5,64169,4106785,602.10359446207679,,0.096584887127858426,22843.811771360648,0.0097721551520243959,25
pol-term-cma,3,130003,5,64241,4111393,602.10359446207679,,0.29453795936277483,294.95756436469219,0.17725308609034424,26
pol-term-cma,3,130003,5,64277,4113697,602.10359446207679,,0.45676369750802054,2559.1694740819853,0.057705927674785246,26
pol-term-cma,3,130003,5,64349,4118305,602.10359446207679,,0.10640887635282441,255595.8021391471,0.0013794317767066929,26
pol-term-cma,3,130003,5,64385,4120609,602.10359446207679,,0.40433635210119029,8.488815718553127,0.35377363945323109,27
pol-term-cma,3,130003,5,64457,4125217,602.10359446207679,,0.37362906616174446,26009.868903610433,0.018053387952425722,27
pol-term-cma,3,130003,5,64493,4127521,602.10359446207679,,0.16016203820941197,2061591.5247329024,0.0039534856201689826,27
pol-term-cma,3,130003,5,64529,4129825,602.10359446207679,,0.15131815119243908,101071779.64599018,0.0024975919233697639,27
pol-term-cma,3,130003,5,64601,4134433,602.10359446207679,,0.11030360147651599,80520.498242139714,0.016664737704415466,28
pol-term-cma,3,130003,5,64637,4136737,602.10359446207679,,0.041525482200450353,768263.9878667515,0.0020957991398007406,28
pol-term-cma,3,130003,5,64709,4141345,602.10359446207679,,0.090900416108267532,3833.7171357752627,0.021240330773792213,29
pol-term-cma,3,130003,5,64745,4143649,602.10359446207679,,0.050807009581926202,115820.64519368364,0.0045362474449204306,29
pol-term-cma,3,130003,5,64817,4148257,602.10359446207679,,0.068468843386875491,277461666.23917341,0.001536262856666717,29
pol-term-cma,3,130003,5,64853,4150561,602.10359446207679,,0.23734167354392266,283.52359289621347,0.11941374870647757,30
pol-term-cma,3,130003,5,64925,4155169,602.10359446207679,,0.10529310942350897,98426.121666031904,0.0039168401495103889,30
